DR,CRIMETYPE
120318988,THEFT
120120126,BURG
121227787,THEFT
90117088,AGG
112107060,BURG
131007953,BTFV
91617659,BTFV
100307831,AGG
131705921,THEFT
120121287,THEFT
110521132,AGG
101722171,BTFV
92113650,BTFV
130620213,BTFV
121810644,ROBB
101009352,GTA
91700818,THEFT
122108444,AGG
130515225,GTA
91319676,AGG
121308866,BURG
121004930,BURG
130613690,AGG
131226537,BURG
141314220,AGG
131904236,AGG
130410102,AGG
91324214,BURG
91100994,AGG
121400881,GTA
100321403,AGG
131000969,AGG
112018538,AGG
121216886,BTFV
91609460,BURG
110620706,ROBB
101120196,THEFT
121608621,BTFV
110312739,THEFT
132004946,AGG
101417717,AGG
111913665,THEFT
110306140,GTA
90509413,GTA
121801504,AGG
131916904,BURG
91019727,GTA
130704926,ROBB
141100679,AGG
130100771,AGG
132117698,BURG
141607394,AGG
90315277,AGG
91105813,ROBB
90109565,BTFV
130222424,AGG
90920188,BURG
91517912,BTFV
90701066,THEFT
100705757,BTFV
111714765,AGG
121429079,BTFV
91207553,BURG
131422743,BURG
92024708,BURG
100115607,AGG
140510889,GTA
92110498,THEFT
110819694,AGG
130711119,BTFV
121422225,BTFV
121107839,AGG
142004202,BURG
91313689,AGG
90110693,THEFT
121922895,BURG
102113998,ROBB
120719277,BTFV
91314139,THEFT
101522102,BURG
91210568,AGG
101011465,THEFT
140905791,BTFV
141811526,BURG
101704300,BURG
101919266,BTFV
111514474,GTA
121911832,THEFT
121020714,ROBB
130306151,BURG
120804020,BTFV
100419433,GTA
102016274,ROBB
100509306,BURG
90708069,THEFT
90412659,AGG
100314946,ROBB
121215759,AGG
120809722,GTA
121716845,THEFT
130811755,BTFV
131305142,BURG
92108392,BTFV
111813555,ROBB
101304801,THEFT
100626016,GTA
90419019,ROBB
91321529,ROBB
110622051,BURG
101519092,BTFV
101212836,GTA
120104944,THEFT
131207576,AGG
120510364,BTFV
110324538,BURG
110316721,THEFT
100806601,BURG
111226826,BURG
100514936,BURG
110406884,AGG
141706259,THEFT
90331176,BTFV
131312710,GTA
110415287,GTA
120516667,ROBB
101416194,AGG
120626541,ROBB
90924685,ROBB
140912369,THEFT
101521279,THEFT
140212136,ROBB
110819156,BURG
131505435,BTFV
122106963,THEFT
142107982,THEFT
92020966,ROBB
101216159,BTFV
141313146,GTA
141911427,THEFT
101317871,ROBB
101501314,AGG
121916981,THEFT
100311051,AGG
91900924,AGG
141608069,BTFV
130908636,BURG
141608601,GTA
130223840,BURG
91607780,BTFV
132117999,GTA
131217657,THEFT
91620137,BURG
91922884,BTFV
90801267,ROBB
142011513,THEFT
140708039,BTFV
131420066,GTA
131227327,BURG
111907381,BURG
111216566,AGG
91817157,ROBB
130206706,ROBB
110106068,BTFV
102005767,ROBB
131226714,BURG
91722355,THEFT
120612656,GTA
91509634,BTFV
140508491,ROBB
101122983,BTFV
131614823,BURG
90328997,ROBB
101230240,AGG
102106791,GTA
140212088,AGG
121712675,AGG
131516667,ROBB
120418471,THEFT
100315427,ROBB
120709680,THEFT
111618218,BTFV
121422766,BURG
141208101,THEFT
140112447,ROBB
101319681,BURG
90614200,BTFV
141308817,AGG
91818674,AGG
91115856,GTA
92107856,AGG
140212903,AGG
110313191,BTFV
122116507,BTFV
131612995,AGG
141806046,ROBB
102011782,BURG
130808775,BTFV
101211645,BTFV
91608905,BTFV
131711378,THEFT
101012283,GTA
130414741,ROBB
100910968,GTA
100305774,THEFT
130910295,THEFT
100410079,AGG
130308978,THEFT
90812278,THEFT
111017964,ROBB
91511449,GTA
112105601,THEFT
111117198,GTA
122021405,GTA
121911379,GTA
111900845,GTA
131805016,GTA
130308584,ROBB
110119680,GTA
111412911,BTFV
92115724,AGG
140605953,THEFT
130511398,AGG
120912455,BTFV
100217383,AGG
90711004,THEFT
121216399,BTFV
101923699,BURG
91725123,GTA
130507856,ROBB
90207641,AGG
131907653,AGG
91412942,ROBB
130910981,BURG
101010983,THEFT
131707602,BURG
131215928,BURG
90216995,ROBB
90713579,BURG
90813667,BTFV
110514794,BURG
131925406,AGG
101814190,AGG
140313495,THEFT
102105252,ROBB
111706513,THEFT
130614846,AGG
121713649,THEFT
131427822,BURG
121618278,ROBB
121000537,GTA
91124759,BURG
141314127,BURG
110510010,AGG
101704641,GTA
110215914,BURG
102025212,ROBB
131510380,THEFT
120311904,ROBB
100718332,ROBB
120908676,THEFT
111813679,BTFV
120817433,THEFT
110715969,BURG
131216765,AGG
121429447,GTA
130518939,THEFT
112110383,BURG
110604468,ROBB
122114656,ROBB
141405007,THEFT
101326158,BURG
122104656,THEFT
102026479,BURG
111221356,AGG
141607293,BTFV
90327547,BTFV
101213159,BTFV
110313491,GTA
121504888,THEFT
91322271,AGG
91608199,BTFV
131406607,BTFV
91233209,AGG
100213759,BTFV
101428507,BURG
91225727,AGG
131404700,GTA
90621612,THEFT
111719752,BURG
111806048,THEFT
91310260,AGG
122105530,AGG
121510273,THEFT
121220124,AGG
91116931,AGG
101423449,GTA
91213676,BTFV
141213055,BTFV
130814204,BTFV
100311622,ROBB
131922914,BTFV
111222019,ROBB
120607904,BTFV
100615139,BTFV
121917003,BTFV
111705910,BTFV
130609048,BTFV
140107234,BTFV
90918133,GTA
112117402,GTA
140100963,THEFT
101900527,BTFV
101913761,GTA
91622899,THEFT
111410555,BURG
90413708,THEFT
91410957,BTFV
100408954,AGG
101925453,ROBB
101517825,THEFT
131810466,BURG
91406256,THEFT
120621755,BURG
100617469,AGG
111423525,BTFV
132015948,AGG
101814572,BURG
120816234,BTFV
101609904,THEFT
100100708,ROBB
121408155,ROBB
130206288,BTFV
130315726,ROBB
101316137,ROBB
131206560,THEFT
100100891,ROBB
91224091,ROBB
122008646,BURG
141907661,BURG
111907387,BTFV
120517449,THEFT
120217237,AGG
100318227,BTFV
131720543,AGG
91507791,BURG
130811966,BTFV
91608166,AGG
120716900,BTFV
110106587,GTA
120307232,ROBB
91316438,ROBB
101317778,ROBB
110816455,ROBB
121818356,ROBB
111801030,THEFT
91800842,AGG
101621190,THEFT
101216160,AGG
91108766,BTFV
100714108,GTA
140405825,AGG
131812631,AGG
141905239,GTA
140913045,THEFT
101504909,AGG
140611462,AGG
100314374,BTFV
90620960,BURG
130309407,AGG
110213008,AGG
120707643,THEFT
111904332,ROBB
91907999,BTFV
120623855,THEFT
131005669,BTFV
130513461,BTFV
140906243,BTFV
121110872,GTA
91814493,ROBB
141415959,AGG
90705503,BTFV
120111421,AGG
102107325,GTA
111921556,BTFV
140206564,BTFV
121800563,AGG
131112758,AGG
91521437,THEFT
121509634,ROBB
131713908,BTFV
130125430,THEFT
91909475,ROBB
100104205,BURG
111513737,AGG
121713946,BURG
100814059,THEFT
141407711,THEFT
121221161,THEFT
101505174,THEFT
120114491,AGG
130805010,BTFV
91724296,BTFV
100505486,THEFT
131406889,THEFT
131104375,BURG
111221920,ROBB
141711135,BURG
121309361,ROBB
131300859,AGG
101924212,BTFV
121816158,ROBB
132104358,AGG
130107474,AGG
121119233,AGG
110327380,ROBB
122107549,THEFT
111717202,BURG
121212328,BURG
120123661,AGG
111721281,GTA
130912860,BTFV
131808721,ROBB
91510431,THEFT
120710416,THEFT
111222182,AGG
110404663,BURG
111006710,BURG
131214604,BURG
131904310,BTFV
102005274,AGG
141207775,BURG
131223817,BTFV
141509279,BTFV
100321070,GTA
91821128,BTFV
131000798,ROBB
101716130,THEFT
120108941,AGG
111920937,BURG
131508909,GTA
131611136,THEFT
91325661,BTFV
112008119,THEFT
91221582,AGG
110607220,BTFV
102020949,THEFT
100219191,ROBB
130700899,ROBB
101718211,THEFT
110101089,THEFT
140213398,AGG
91410972,THEFT
131609638,GTA
130621354,BTFV
130415222,ROBB
91523547,THEFT
120915557,BURG
102022974,BURG
111308433,BURG
101006464,THEFT
122005824,BTFV
91212936,BURG
100319502,BURG
131210142,THEFT
121217004,ROBB
141509319,GTA
101014755,GTA
130713278,BTFV
101924190,ROBB
111921090,AGG
110221154,ROBB
90904288,AGG
91523035,AGG
121011077,AGG
111221147,AGG
100923521,ROBB
141510600,AGG
132120142,BURG
120507124,THEFT
130320239,AGG
101909097,BTFV
111616584,GTA
141804952,THEFT
131210983,BURG
100321067,AGG
100811142,BTFV
110716739,BURG
111612423,AGG
91504228,ROBB
121016995,BTFV
100507762,ROBB
90612109,THEFT
131510329,BTFV
101809313,ROBB
111206942,ROBB
120311004,THEFT
111115962,BTFV
111522194,THEFT
130518612,GTA
111214276,BTFV
130623193,BURG
110309697,ROBB
101823683,AGG
110301373,ROBB
101609724,GTA
101315483,BURG
141508484,AGG
101309905,BTFV
110115209,THEFT
90418291,ROBB
91901515,ROBB
111223584,AGG
131322111,AGG
110626675,THEFT
111714413,THEFT
120207541,ROBB
91813214,AGG
102009139,ROBB
110323796,THEFT
102017240,BTFV
91305037,AGG
111221836,BURG
91232041,ROBB
91807915,AGG
100222216,AGG
120922078,THEFT
111810929,AGG
131418249,THEFT
132106561,ROBB
141206469,ROBB
122117162,BURG
131514957,ROBB
110913383,BURG
100804165,THEFT
111406031,AGG
131212832,GTA
111808093,AGG
132014938,AGG
121416330,AGG
121923506,BURG
140406362,GTA
121429589,BURG
120212201,ROBB
140905966,ROBB
120916615,AGG
140407388,THEFT
90718229,THEFT
131924148,ROBB
91805066,AGG
131210905,BTFV
120808983,ROBB
130809057,BURG
131216658,ROBB
90514376,AGG
91412859,GTA
140404385,BTFV
91009673,BTFV
90326914,AGG
110907527,BTFV
90511822,BURG
90806140,BTFV
91612964,BTFV
101723050,BTFV
130317838,BURG
102024548,ROBB
140309793,GTA
111605850,THEFT
142108022,THEFT
101308994,ROBB
130518938,BURG
90612553,AGG
130300860,THEFT
140107208,AGG
121213489,ROBB
100419382,AGG
101428097,GTA
121713278,BTFV
111906830,ROBB
90313562,BURG
91921101,BTFV
90329941,THEFT
111812443,BTFV
121613862,ROBB
130605233,GTA
121006379,ROBB
111507319,BTFV
111316884,AGG
132011713,BURG
90805899,BURG
121900795,AGG
100905481,GTA
130320486,THEFT
112010179,THEFT
100315392,THEFT
130918550,THEFT
121801479,AGG
91122562,GTA
111310336,ROBB
131416083,ROBB
90818323,BTFV
111000998,ROBB
131818000,BURG
112008372,BURG
111505320,BTFV
141509672,AGG
111409088,BURG
101010540,AGG
121228565,BURG
121820744,BURG
111511563,ROBB
91720715,ROBB
120408519,ROBB
110510306,ROBB
131713171,THEFT
121718510,THEFT
111014883,BURG
100623331,THEFT
131117808,GTA
110316348,ROBB
110310907,BTFV
131918080,THEFT
131515851,AGG
101412687,BURG
110619988,THEFT
121922153,ROBB
110918243,AGG
120207281,THEFT
110211907,AGG
120813427,AGG
111213003,AGG
122013195,AGG
110206470,ROBB
130308109,BURG
90717343,BURG
91618048,GTA
140605365,THEFT
90114726,ROBB
131118461,THEFT
100808723,GTA
131906504,AGG
131719726,THEFT
91222231,ROBB
131511094,BTFV
90108111,BTFV
91818312,GTA
131005218,BTFV
100304667,BURG
110308604,ROBB
111225527,ROBB
100808442,BURG
100718000,BURG
90610789,AGG
131614394,BURG
130514313,ROBB
130814023,GTA
120507266,BURG
121319563,AGG
90505796,THEFT
102115189,BURG
101520157,THEFT
90611291,GTA
130515959,BURG
130505370,BTFV
90326808,ROBB
91513935,BURG
120218502,BTFV
100719694,BURG
120910063,THEFT
120115454,BTFV
111223883,AGG
131307144,BURG
100306445,ROBB
131707991,AGG
140310527,ROBB
140807249,THEFT
110917163,BTFV
91216798,AGG
141313590,BURG
91224080,AGG
101414150,BURG
101316217,GTA
111010296,BURG
120908973,AGG
111801432,ROBB
141206448,GTA
120901032,BTFV
101812069,BURG
111209046,AGG
131804251,BURG
101711379,THEFT
130501038,THEFT
101804616,BURG
120812924,BURG
140505092,BTFV
101823875,ROBB
130213310,THEFT
110811821,GTA
141807086,BURG
111612980,ROBB
100507668,BURG
110312485,AGG
100619977,ROBB
131522737,BTFV
90417013,GTA
121600884,AGG
141304903,AGG
141305806,THEFT
141405737,BURG
121310663,BTFV
120312151,AGG
91104600,ROBB
141206980,AGG
101501054,BURG
110326601,AGG
100811718,GTA
101812850,ROBB
91517318,BTFV
90112039,ROBB
141211289,BURG
120505766,GTA
100218007,BURG
131227115,BTFV
111425557,AGG
102119641,ROBB
90630766,ROBB
91516003,BTFV
120625012,BURG
91004566,GTA
121014251,BTFV
110521591,BTFV
91230900,BTFV
141408474,BTFV
131815596,AGG
130126649,ROBB
131217555,GTA
122110104,BTFV
130222548,BURG
90700725,GTA
140804081,THEFT
131425404,AGG
130518761,BURG
112104202,THEFT
140500841,AGG
100716358,BURG
141804732,AGG
120621089,BTFV
101422507,BURG
110109381,ROBB
121019435,BURG
130404725,ROBB
121000705,GTA
100108682,AGG
91705099,BTFV
131710382,BTFV
141417355,THEFT
110807706,BURG
132106566,BURG
101204697,THEFT
91306159,AGG
112007651,GTA
91607783,AGG
101615897,BURG
131613137,BTFV
100708088,THEFT
90920374,BURG
111421419,BURG
121913949,BTFV
140307260,BURG
130813096,GTA
91706662,GTA
100328232,AGG
91114706,THEFT
90805911,BURG
121604257,GTA
110212928,GTA
131016417,BURG
110626953,BTFV
120319065,ROBB
100218710,AGG
91508029,BTFV
130507755,GTA
90107145,BTFV
101306356,ROBB
121804719,ROBB
130804766,BURG
110906946,THEFT
121504124,BURG
92123293,AGG
110904981,BTFV
140906704,BURG
100326644,GTA
122109221,THEFT
91411678,BTFV
120209342,AGG
120313536,ROBB
121712947,ROBB
111810370,ROBB
110215843,AGG
140510742,THEFT
101114703,AGG
141300508,THEFT
111208372,AGG
91233029,AGG
90502299,BTFV
100907437,THEFT
130404717,THEFT
91228955,BTFV
140305868,BTFV
101401099,GTA
110918565,THEFT
130817148,AGG
90821266,BURG
110813827,BURG
141110389,BTFV
101423201,GTA
90117869,BURG
92116474,BURG
91006495,ROBB
120217914,BURG
101723008,BURG
131507817,BTFV
131320392,BURG
121009931,BURG
130710781,BURG
90708701,GTA
91818780,AGG
90111924,THEFT
90327703,THEFT
110304434,ROBB
112104168,THEFT
130713576,BTFV
100111697,THEFT
121101222,AGG
131921802,THEFT
130511660,BURG
101405891,AGG
110512090,BURG
142112258,BURG
142004052,AGG
111316315,AGG
132012749,BURG
141212559,ROBB
91523761,THEFT
91908803,BTFV
91231891,AGG
100615623,BTFV
101115150,ROBB
140809959,THEFT
110316893,THEFT
120208414,ROBB
100310579,THEFT
110701012,BTFV
100413975,THEFT
110713672,BTFV
101021272,BTFV
140606907,THEFT
101019820,THEFT
101230747,AGG
90523988,BURG
120317797,THEFT
120304139,BURG
122109313,AGG
90607284,BTFV
120513732,BURG
130308177,THEFT
120716313,BTFV
111816804,AGG
142104220,THEFT
91618772,BTFV
140409104,AGG
101320670,ROBB
140511494,GTA
91221712,ROBB
111609025,BURG
121308504,THEFT
140311410,ROBB
120616987,GTA
111710134,THEFT
120900575,BURG
111613762,AGG
90913353,AGG
110314745,BTFV
91011419,BURG
121522754,BTFV
141206634,AGG
111818839,BURG
91228579,ROBB
92122177,BURG
120814235,ROBB
120120671,ROBB
111722343,BTFV
141009318,AGG
90305199,ROBB
130217477,GTA
121221079,ROBB
101722222,BTFV
90412955,GTA
90925990,AGG
111013724,THEFT
100910681,BTFV
100413191,ROBB
130122510,BURG
132114153,THEFT
91308434,GTA
91814542,THEFT
132009880,ROBB
130211989,AGG
111601130,GTA
91817138,ROBB
91715322,BTFV
120704189,THEFT
121713534,BURG
91505343,BTFV
100904425,THEFT
141414758,GTA
120800608,THEFT
131913023,AGG
110417889,THEFT
130326372,ROBB
130221080,ROBB
121211070,AGG
111309874,ROBB
101223682,THEFT
111308306,GTA
90310012,BURG
111611554,BTFV
141510202,BTFV
102104847,BURG
111115454,AGG
92011550,BTFV
130117834,THEFT
121914096,AGG
100513017,BURG
102107919,THEFT
141413727,AGG
101817884,AGG
100919672,THEFT
141105193,BTFV
101816771,GTA
120217690,BTFV
110916266,BURG
121413843,BTFV
101120797,BTFV
111006888,BTFV
121501441,AGG
91016698,BURG
122118004,BURG
120223490,AGG
121115921,AGG
121607069,GTA
130508020,AGG
100718703,BTFV
141008096,BURG
92010910,THEFT
90814170,ROBB
101216525,AGG
100801601,BURG
120604991,AGG
90104528,AGG
101600700,GTA
140406896,BTFV
90712356,THEFT
140800958,GTA
140408544,THEFT
90410654,BURG
110313089,THEFT
91817512,THEFT
131509812,GTA
91510590,AGG
140313092,AGG
90413549,THEFT
101721747,BURG
101917331,GTA
111804374,BURG
121609089,THEFT
90513658,BTFV
142113072,BURG
131716138,BTFV
121513990,BURG
112015377,THEFT
121820817,BURG
90207782,BURG
101325236,BURG
131424371,GTA
100521720,BTFV
101004113,BTFV
121111263,ROBB
91825646,BURG
130113994,AGG
91326721,AGG
140811269,THEFT
91714998,BURG
141009326,THEFT
131810064,GTA
141004610,BTFV
141216393,AGG
120408642,BTFV
91822567,ROBB
111520128,BTFV
92014590,GTA
110900616,BTFV
121804571,AGG
142009621,BURG
130707180,ROBB
120614107,BTFV
120604156,BTFV
101228069,THEFT
91425312,BTFV
90121408,BTFV
111004551,AGG
101920386,THEFT
110521234,THEFT
110614354,BTFV
91814651,ROBB
111410891,BTFV
101220686,THEFT
100615095,BTFV
120817765,BTFV
111305692,ROBB
122005588,ROBB
102109059,BTFV
121423411,GTA
112020451,THEFT
110907634,GTA
131716116,BTFV
111614838,BTFV
102008831,AGG
120408382,THEFT
120709007,GTA
90815949,THEFT
130716028,BTFV
141205559,ROBB
131422452,BTFV
102111009,BURG
110815934,BURG
131609443,BTFV
92021939,AGG
110300783,AGG
120207109,ROBB
130121676,THEFT
130417758,GTA
101719683,AGG
131011219,AGG
100317276,ROBB
130505884,BTFV
102000535,AGG
120904821,GTA
90900682,BURG
131115798,THEFT
130815583,GTA
90206011,GTA
111823237,THEFT
91410844,BURG
130411012,THEFT
121921244,GTA
120210792,THEFT
121716794,AGG
131318983,ROBB
111816860,ROBB
91219913,AGG
92016616,BURG
131704264,GTA
101218074,BTFV
121513223,BURG
91901378,AGG
101000533,GTA
100913580,GTA
121821027,BTFV
101617527,GTA
131820604,BURG
111904130,GTA
101801221,AGG
121907792,THEFT
90416882,THEFT
90412994,BURG
111413550,BTFV
140309036,AGG
91821510,AGG
100904288,BURG
131304612,AGG
102116988,AGG
110327537,AGG
130207838,AGG
111215175,ROBB
120806799,THEFT
131800722,BURG
101104541,THEFT
92010906,BURG
90514547,AGG
120912964,THEFT
90614838,BTFV
121414842,THEFT
120314291,ROBB
132108715,AGG
121813184,THEFT
120316871,AGG
110920133,GTA
91425770,THEFT
101717298,AGG
131210497,ROBB
110618876,ROBB
91901371,AGG
141310513,BURG
111425325,THEFT
111229210,THEFT
92008966,BTFV
130705147,BTFV
101520485,BURG
101714661,GTA
101228449,AGG
100513129,ROBB
131610949,ROBB
110411881,AGG
100605220,AGG
141905824,BURG
101011798,BTFV
131013269,BURG
130901274,BURG
122112611,GTA
101221345,AGG
120327055,THEFT
90705798,BTFV
102020079,GTA
141609197,AGG
131208755,AGG
140506571,ROBB
91234202,AGG
121204595,AGG
90814724,BURG
131007402,GTA
120308010,BTFV
100912799,THEFT
110911305,ROBB
140206775,BTFV
121901668,BURG
122016388,ROBB
121012124,BURG
131205326,GTA
120211800,BTFV
101006173,THEFT
141507694,THEFT
140315274,THEFT
91808373,BTFV
130907863,ROBB
121118533,ROBB
141205984,THEFT
100520183,AGG
91315638,AGG
91714248,AGG
120212108,THEFT
101922498,THEFT
120324457,THEFT
120911062,GTA
110204242,BTFV
90330026,AGG
90115821,THEFT
91720533,THEFT
111705873,BURG
100417905,GTA
91621869,THEFT
91310272,AGG
120712522,THEFT
100719584,BURG
101518789,THEFT
131921076,BURG
110718273,THEFT
111722211,GTA
130120197,AGG
111407340,THEFT
111219282,AGG
120306669,THEFT
120305804,BURG
131019256,AGG
111305161,ROBB
140405811,BTFV
111308670,AGG
91507252,BURG
110109082,THEFT
92122840,THEFT
101218268,AGG
131225019,THEFT
91005142,THEFT
102021711,BTFV
111218564,BURG
120109042,ROBB
91215446,ROBB
91822625,BURG
130200651,GTA
130719192,BTFV
111510391,AGG
121408399,BTFV
141304313,THEFT
90407713,BTFV
100217469,AGG
92114244,THEFT
120101214,ROBB
131715713,GTA
100216271,ROBB
131117569,THEFT
141209725,THEFT
132116880,BTFV
92121708,BURG
101014065,BURG
101924231,BURG
91509583,BURG
120716395,BTFV
131817962,THEFT
101226821,ROBB
111424565,BURG
141706957,THEFT
111522373,BTFV
141411386,THEFT
121801214,GTA
91206589,ROBB
101704191,ROBB
122104998,THEFT
121911848,BURG
111905380,BTFV
102016873,BURG
92005124,BURG
101710769,BURG
101701458,GTA
91611557,AGG
130316375,THEFT
121807610,AGG
141212250,ROBB
110220463,THEFT
101816905,AGG
91234257,BTFV
100908746,BTFV
90704502,THEFT
111300793,BURG
120321908,BTFV
90319599,ROBB
101505398,BTFV
120113216,THEFT
141506267,BURG
121523669,ROBB
121300520,AGG
101223580,THEFT
100801618,THEFT
131809256,AGG
110518724,GTA
141710376,GTA
121108191,GTA
131410548,ROBB
101229352,AGG
131218224,BTFV
131215554,ROBB
91116861,AGG
101708547,BTFV
130606151,THEFT
110805288,AGG
140711726,BURG
122017845,ROBB
101404931,THEFT
131417159,AGG
102108173,BTFV
111211623,AGG
91208661,BTFV
131114581,ROBB
111121470,BURG
101218164,BTFV
130216454,ROBB
110912506,BTFV
132111223,BURG
91306413,AGG
110416096,BTFV
142110731,ROBB
140612110,THEFT
101306453,THEFT
100920234,THEFT
121105844,BURG
91306639,BURG
101804881,ROBB
91017601,BTFV
130412502,AGG
121505377,THEFT
101500584,BURG
101907887,BURG
110921960,AGG
110207236,AGG
91725233,BTFV
111515203,BTFV
111804831,ROBB
101817686,ROBB
91616011,GTA
131923095,THEFT
131716439,BTFV
111007819,BTFV
120517206,BTFV
101411427,GTA
120904163,BURG
131419483,THEFT
110521267,ROBB
90419049,BURG
100110927,GTA
91913955,ROBB
101217116,GTA
120616323,BURG
110307812,THEFT
120709195,THEFT
120310210,BTFV
120508487,THEFT
121715175,BURG
131720304,THEFT
110208459,BTFV
112023625,ROBB
110707752,THEFT
90905846,GTA
100818792,BTFV
101117935,THEFT
101006474,THEFT
121420208,BURG
140504569,AGG
91817960,AGG
101812528,BTFV
110922486,THEFT
121804745,THEFT
101100550,ROBB
121206514,AGG
111601517,GTA
91316890,AGG
120707560,ROBB
101815767,ROBB
121805535,BTFV
120113293,AGG
100416148,THEFT
140707007,BTFV
90420129,THEFT
130921628,BTFV
91204581,BURG
121309474,AGG
111617567,THEFT
120908532,THEFT
131612502,BTFV
100815514,BURG
111511014,BURG
111314104,BURG
101811959,BURG
110106787,BTFV
91613930,ROBB
101824724,BURG
111312806,BURG
111908673,THEFT
111521793,THEFT
90108861,ROBB
141707335,BTFV
131116030,BTFV
100400800,AGG
141609216,BTFV
121426381,BURG
101416748,THEFT
130612296,AGG
111606409,THEFT
130416312,AGG
91232111,THEFT
111222663,AGG
141905551,THEFT
91607810,THEFT
120714525,THEFT
120916849,BTFV
100325283,BURG
101315964,AGG
120711399,AGG
131308059,ROBB
120324860,THEFT
110511613,GTA
100916162,BURG
101718191,THEFT
121020488,THEFT
120318757,GTA
130500615,AGG
121811703,AGG
100518012,THEFT
130412817,AGG
91020801,THEFT
101705108,BTFV
111511356,AGG
121012806,BURG
110909136,THEFT
130309936,ROBB
122007104,AGG
131604750,BURG
110616582,BURG
90618420,AGG
131222451,THEFT
121904296,BURG
92005165,THEFT
100909794,ROBB
110112302,ROBB
110507723,ROBB
101923021,ROBB
110209798,THEFT
141414865,GTA
120306737,GTA
101501945,AGG
120307707,GTA
91113401,AGG
140905933,THEFT
102017512,BTFV
120520197,GTA
120711700,BTFV
130620908,ROBB
140306744,THEFT
130817630,BTFV
141211964,ROBB
141309992,THEFT
131608817,THEFT
121321155,ROBB
111712908,GTA
120207784,BTFV
140614723,GTA
90522678,THEFT
121615608,THEFT
110811049,BURG
90619526,GTA
112116750,THEFT
140904666,THEFT
90314593,AGG
140213920,THEFT
121417934,THEFT
131505281,BURG
90204529,AGG
91423987,GTA
111312141,BURG
132107389,GTA
140708369,AGG
121708081,ROBB
121211768,ROBB
120306403,ROBB
91124520,AGG
140808942,THEFT
121715098,BURG
130919814,BURG
90908004,GTA
91122790,GTA
130700742,ROBB
101125068,BTFV
111222269,ROBB
121611701,BTFV
90309123,GTA
91816352,AGG
110409935,ROBB
101609767,GTA
131919415,ROBB
140800560,AGG
140705545,GTA
101922309,AGG
121809220,THEFT
90520262,THEFT
90117531,ROBB
91922294,THEFT
112023635,GTA
110510995,BURG
101317422,ROBB
111423850,BURG
110711436,THEFT
101911861,GTA
130116760,THEFT
122117457,ROBB
91910581,AGG
100818685,BURG
131117767,AGG
140706994,THEFT
101508327,THEFT
101205143,AGG
100220804,BTFV
141805555,THEFT
121717212,THEFT
100326034,AGG
110717030,BTFV
141706569,GTA
142110081,GTA
90319932,AGG
91517434,THEFT
91706726,BURG
90322021,BURG
140908764,GTA
91231816,GTA
131315508,GTA
91717951,THEFT
110624828,ROBB
91404130,GTA
90206103,AGG
90613866,BTFV
131805795,AGG
101006519,ROBB
141200709,AGG
130510345,BTFV
141907713,THEFT
111413761,AGG
141213225,ROBB
132009430,BURG
140313487,BURG
110912753,THEFT
121200585,ROBB
91917470,AGG
110218701,GTA
131004553,AGG
91210598,AGG
90808610,THEFT
91622306,GTA
90614650,AGG
100417610,GTA
120615373,ROBB
100216970,AGG
131710093,THEFT
91008152,BURG
91023316,GTA
130908300,BTFV
110319439,ROBB
130124813,ROBB
100519611,AGG
91305137,BTFV
91613626,AGG
131423061,BTFV
132117066,BTFV
90417038,ROBB
111709074,GTA
131513404,THEFT
110607403,BTFV
130221565,AGG
90323986,BURG
131920544,AGG
101206680,BTFV
101425852,THEFT
90414473,THEFT
141700670,BURG
121521507,GTA
91126167,AGG
111310385,BURG
111904675,GTA
121514231,BURG
100220578,BURG
90811490,BURG
111431838,BTFV
131218527,AGG
122019211,ROBB
90309565,THEFT
100323858,BURG
141605576,GTA
100411391,THEFT
130107351,BTFV
90619021,THEFT
90805191,THEFT
90307683,BURG
100710276,AGG
121914055,ROBB
100106338,ROBB
111224091,THEFT
130900963,BURG
132107326,THEFT
131429208,THEFT
131504977,BURG
102015395,BURG
90327544,AGG
100214262,BTFV
120219669,BURG
111618028,BURG
110519130,BTFV
110324763,BURG
101519896,BTFV
91600800,AGG
130904297,BTFV
101819401,ROBB
111705883,THEFT
141205057,GTA
141712304,AGG
101120845,BTFV
90901105,AGG
90117228,BURG
101819195,ROBB
121908878,THEFT
131805966,THEFT
141704425,THEFT
91223713,BURG
91512442,BURG
111505392,AGG
91425944,BTFV
100805386,BTFV
100817709,BURG
91808141,AGG
121318730,ROBB
100304822,THEFT
100309954,BTFV
140610226,THEFT
122016588,AGG
100515133,AGG
121219045,AGG
131217866,BURG
131517382,THEFT
132018493,THEFT
121601328,THEFT
121508896,ROBB
100801021,THEFT
100410980,BTFV
110101092,BTFV
110622811,THEFT
131428725,GTA
141214874,THEFT
101214015,AGG
120806141,THEFT
102121379,THEFT
101508958,BTFV
101821660,GTA
121700611,AGG
130316392,GTA
140306655,ROBB
130206262,ROBB
100904035,BURG
121421359,BURG
130511087,BTFV
120919700,BURG
132108394,BTFV
101017089,BURG
100214162,ROBB
101300853,AGG
91715544,AGG
142112766,BURG
120700805,ROBB
140807240,THEFT
100715515,BTFV
120211753,GTA
131115210,BTFV
90600003,GTA
90913712,BTFV
140610625,BTFV
91010417,BTFV
101007933,ROBB
131208488,ROBB
141215741,AGG
101222892,BURG
142008702,AGG
121521226,BURG
121225980,BURG
131507175,AGG
112015735,BTFV
101515997,BTFV
100306770,BURG
90915009,THEFT
