DR,CRIMETYPE
110819694,ROBB
130711119,BURG
121422225,BURG
121107839,BURG
142004202,ROBB
91313689,AGG
90110693,THEFT
121922895,GTA
102113998,GTA
120719277,BURG
91314139,ROBB
101522102,GTA
91210568,GTA
101011465,ROBB
140905791,GTA
141811526,GTA
101704300,GTA
101919266,GTA
111514474,THEFT
121911832,ROBB
121020714,THEFT
130306151,BURG
120804020,BURG
100419433,GTA
102016274,THEFT
100509306,ROBB
90708069,GTA
90412659,BTFV
100314946,THEFT
121215759,BURG
120809722,GTA
121716845,GTA
130811755,GTA
131305142,GTA
92108392,BURG
111813555,ROBB
101304801,GTA
100626016,ROBB
90419019,ROBB
91321529,GTA
110622051,BURG
101519092,BURG
101212836,ROBB
120104944,7
131207576,AGG
120510364,BURG
110324538,GTA
110316721,BURG
100806601,BURG
111226826,BURG
100514936,GTA
110406884,BTFV
141706259,ROBB
90331176,BURG
131312710,BURG
110415287,ROBB
120516667,THEFT
101416194,BTFV
120626541,GTA
90924685,ROBB
140912369,ROBB
101521279,7
140212136,7
110819156,GTA
131505435,BURG
122106963,ROBB
142107982,ROBB
92020966,GTA
101216159,GTA
141313146,GTA
141911427,THEFT
101317871,ROBB
101501314,AGG
121916981,ROBB
100311051,BURG
91900924,BTFV
141608069,BURG
130908636,GTA
141608601,GTA
130223840,AGG
91607780,BURG
132117999,GTA
131217657,THEFT
91620137,GTA
91922884,BURG
90801267,THEFT
142011513,7
140708039,BURG
131420066,GTA
131227327,ROBB
111907381,GTA
111216566,BURG
91817157,GTA
130206706,ROBB
110106068,BURG
102005767,THEFT
131226714,GTA
91722355,ROBB
120612656,ROBB
91509634,BURG
140508491,GTA
101122983,BURG
131614823,GTA
90328997,ROBB
101230240,BURG
102106791,GTA
140212088,AGG
121712675,BURG
131516667,BURG
120418471,THEFT
100315427,ROBB
120709680,ROBB
111618218,GTA
121422766,GTA
141208101,GTA
140112447,GTA
101319681,GTA
90614200,GTA
141308817,BURG
91818674,BTFV
91115856,GTA
92107856,BTFV
140212903,BTFV
110313191,ROBB
122116507,BURG
131612995,GTA
141806046,GTA
102011782,GTA
130808775,BURG
101211645,BTFV
91608905,BURG
131711378,THEFT
101012283,ROBB
130414741,BTFV
100910968,GTA
100305774,GTA
130910295,AGG
100410079,BURG
130308978,ROBB
90812278,GTA
111017964,7
91511449,ROBB
112105601,THEFT
111117198,ROBB
122021405,BURG
121911379,ROBB
111900845,GTA
131805016,GTA
130308584,GTA
110119680,GTA
111412911,BURG
92115724,BTFV
140605953,ROBB
130511398,BURG
120912455,GTA
100217383,BTFV
90711004,GTA
121216399,BTFV
101923699,BURG
91725123,GTA
130507856,9
90207641,BURG
131907653,BURG
91412942,THEFT
130910981,BURG
101010983,GTA
131707602,BURG
131215928,GTA
90216995,GTA
90713579,BURG
90813667,BURG
110514794,ROBB
131925406,BTFV
101814190,BTFV
140313495,GTA
102105252,THEFT
111706513,GTA
130614846,BTFV
121713649,GTA
131427822,GTA
121618278,ROBB
121000537,THEFT
91124759,GTA
141314127,GTA
110510010,GTA
101704641,GTA
110215914,ROBB
102025212,THEFT
131510380,GTA
120311904,THEFT
100718332,GTA
120908676,ROBB
111813679,BURG
120817433,GTA
110715969,GTA
131216765,BURG
121429447,THEFT
130518939,THEFT
112110383,BURG
110604468,THEFT
122114656,BURG
141405007,THEFT
101326158,BURG
122104656,THEFT
102026479,GTA
111221356,GTA
141607293,GTA
90327547,BURG
101213159,BURG
110313491,GTA
121504888,ROBB
91322271,BURG
91608199,ROBB
131406607,GTA
91233209,BURG
100213759,BURG
101428507,GTA
91225727,BTFV
131404700,BTFV
90621612,ROBB
111719752,BURG
111806048,ROBB
91310260,BTFV
122105530,GTA
121510273,7
121220124,BTFV
91116931,AGG
101423449,BTFV
91213676,GTA
141213055,GTA
130814204,BURG
100311622,THEFT
131922914,BURG
111222019,GTA
120607904,BTFV
100615139,BURG
121917003,GTA
111705910,BURG
130609048,BURG
140107234,BTFV
90918133,ROBB
112117402,BURG
140100963,BURG
101900527,BURG
101913761,ROBB
91622899,GTA
111410555,BURG
90413708,7
91410957,GTA
100408954,BTFV
101925453,GTA
101517825,THEFT
131810466,GTA
91406256,ROBB
120621755,GTA
100617469,BTFV
111423525,GTA
132015948,GTA
101814572,BTFV
120816234,ROBB
101609904,ROBB
100100708,BURG
121408155,THEFT
130206288,GTA
130315726,GTA
101316137,ROBB
131206560,ROBB
100100891,THEFT
91224091,THEFT
122008646,GTA
141907661,GTA
111907387,BURG
120517449,ROBB
120217237,AGG
100318227,BURG
131720543,BURG
91507791,GTA
130811966,GTA
91608166,GTA
120716900,GTA
110106587,GTA
120307232,ROBB
91316438,THEFT
101317778,THEFT
110816455,THEFT
121818356,BTFV
111801030,GTA
91800842,BTFV
101621190,ROBB
101216160,BURG
91108766,BURG
100714108,GTA
140405825,BURG
131812631,BURG
141905239,GTA
140913045,BURG
101504909,AGG
140611462,BTFV
100314374,BURG
90620960,BURG
130309407,BTFV
110213008,BTFV
120707643,ROBB
111904332,GTA
91907999,GTA
120623855,GTA
131005669,BURG
130513461,BURG
140906243,BTFV
121110872,ROBB
91814493,ROBB
141415959,BURG
90705503,GTA
120111421,BTFV
102107325,ROBB
111921556,BURG
140206564,BURG
121800563,BTFV
131112758,BURG
91521437,ROBB
121509634,ROBB
131713908,BURG
130125430,THEFT
91909475,GTA
100104205,BURG
111513737,GTA
121713946,BURG
100814059,8
141407711,ROBB
121221161,GTA
101505174,ROBB
120114491,BURG
130805010,BURG
91724296,BURG
100505486,ROBB
131406889,8
131104375,GTA
111221920,ROBB
141711135,GTA
121309361,GTA
131300859,BURG
101924212,BURG
121816158,THEFT
132104358,GTA
130107474,BTFV
121119233,BTFV
110327380,ROBB
122107549,8
111717202,BURG
121212328,GTA
120123661,BURG
111721281,ROBB
130912860,BURG
131808721,ROBB
91510431,7
120710416,ROBB
111222182,GTA
110404663,BURG
111006710,GTA
131214604,GTA
131904310,BURG
102005274,GTA
141207775,BURG
131223817,GTA
141509279,BURG
100321070,GTA
91821128,BURG
131000798,GTA
101716130,GTA
120108941,BTFV
111920937,ROBB
131508909,BURG
131611136,BTFV
91325661,BTFV
112008119,THEFT
91221582,BURG
110607220,BURG
102020949,7
100219191,GTA
130700899,THEFT
101718211,ROBB
110101089,BURG
140213398,BTFV
91410972,ROBB
131609638,ROBB
130621354,BURG
130415222,GTA
91523547,GTA
120915557,GTA
102022974,BTFV
111308433,BURG
101006464,GTA
122005824,BURG
91212936,BURG
100319502,GTA
131210142,ROBB
121217004,GTA
141509319,GTA
101014755,GTA
130713278,BURG
101924190,GTA
111921090,GTA
110221154,GTA
90904288,BURG
91523035,BURG
121011077,BTFV
111221147,BURG
100923521,BURG
141510600,BURG
132120142,GTA
120507124,ROBB
130320239,BTFV
101909097,BURG
111616584,ROBB
141804952,BURG
131210983,BURG
100321067,BTFV
100811142,BURG
110716739,GTA
111612423,BURG
91504228,GTA
121016995,BURG
100507762,ROBB
90612109,ROBB
131510329,BURG
101809313,7
111206942,THEFT
120311004,THEFT
111115962,BURG
111522194,ROBB
130518612,GTA
111214276,GTA
130623193,BURG
110309697,THEFT
101823683,BTFV
110301373,BURG
101609724,ROBB
101315483,GTA
141508484,AGG
101309905,AGG
110115209,ROBB
90418291,GTA
91901515,ROBB
111223584,BTFV
131322111,BTFV
110626675,GTA
111714413,GTA
120207541,ROBB
91813214,BTFV
102009139,ROBB
110323796,GTA
102017240,BURG
91305037,AGG
111221836,BURG
91232041,THEFT
91807915,BTFV
100222216,GTA
120922078,GTA
111810929,BTFV
131418249,ROBB
132106561,THEFT
141206469,THEFT
122117162,BURG
131514957,BURG
110913383,GTA
100804165,ROBB
111406031,BTFV
131212832,ROBB
111808093,BURG
132014938,GTA
121416330,BTFV
121923506,GTA
140406362,THEFT
121429589,GTA
120212201,BURG
140905966,GTA
120916615,AGG
140407388,BTFV
90718229,ROBB
131924148,GTA
91805066,BURG
131210905,GTA
120808983,GTA
130809057,GTA
131216658,7
90514376,BURG
91412859,BURG
140404385,BTFV
91009673,BURG
90326914,BTFV
110907527,GTA
90511822,ROBB
90806140,GTA
91612964,GTA
101723050,BURG
130317838,BURG
102024548,THEFT
140309793,GTA
111605850,ROBB
142108022,ROBB
101308994,ROBB
130518938,GTA
90612553,GTA
130300860,GTA
140107208,BURG
121213489,THEFT
100419382,BTFV
101428097,BURG
121713278,GTA
111906830,ROBB
90313562,BURG
91921101,GTA
90329941,ROBB
111812443,BURG
121613862,BURG
130605233,GTA
121006379,GTA
111507319,GTA
111316884,BTFV
132011713,GTA
90805899,GTA
121900795,BTFV
100905481,GTA
130320486,THEFT
112010179,ROBB
100315392,THEFT
130918550,ROBB
121801479,BURG
91122562,THEFT
111310336,7
131416083,ROBB
90818323,GTA
111000998,THEFT
131818000,BTFV
112008372,BURG
111505320,BTFV
141509672,GTA
111409088,BURG
101010540,BURG
121228565,ROBB
121820744,GTA
111511563,ROBB
91720715,ROBB
120408519,GTA
110510306,ROBB
131713171,7
121718510,ROBB
111014883,GTA
100623331,THEFT
131117808,GTA
110316348,BURG
110310907,GTA
131918080,GTA
131515851,BURG
101412687,GTA
110619988,ROBB
121922153,ROBB
110918243,BURG
120207281,THEFT
110211907,BTFV
120813427,BTFV
111213003,BTFV
122013195,BTFV
110206470,ROBB
130308109,BURG
90717343,GTA
91618048,BURG
140605365,THEFT
90114726,ROBB
131118461,ROBB
100808723,GTA
131906504,BURG
131719726,7
91222231,ROBB
131511094,BURG
90108111,GTA
91818312,ROBB
131005218,GTA
100304667,BURG
110308604,GTA
111225527,GTA
100808442,GTA
100718000,GTA
90610789,BURG
131614394,BTFV
130514313,GTA
130814023,THEFT
120507266,BURG
121319563,BURG
90505796,ROBB
102115189,BURG
101520157,GTA
90611291,GTA
130515959,ROBB
130505370,GTA
90326808,ROBB
91513935,BURG
120218502,GTA
100719694,BURG
120910063,ROBB
120115454,BURG
111223883,BURG
131307144,GTA
100306445,THEFT
131707991,BTFV
140310527,ROBB
140807249,THEFT
110917163,BURG
91216798,BTFV
141313590,GTA
91224080,AGG
101414150,BURG
101316217,GTA
111010296,GTA
120908973,BTFV
111801432,BURG
141206448,BURG
120901032,GTA
101812069,GTA
111209046,BURG
131804251,GTA
101711379,BURG
130501038,THEFT
101804616,BURG
120812924,ROBB
140505092,BURG
101823875,ROBB
130213310,ROBB
110811821,GTA
141807086,GTA
111612980,BURG
100507668,GTA
110312485,BTFV
100619977,GTA
131522737,BURG
90417013,GTA
121600884,AGG
141304903,BTFV
141305806,THEFT
141405737,BURG
121310663,GTA
120312151,BTFV
91104600,GTA
141206980,BTFV
101501054,BURG
110326601,AGG
100811718,BTFV
101812850,ROBB
91517318,GTA
90112039,BTFV
141211289,BURG
120505766,GTA
100218007,GTA
131227115,GTA
111425557,BTFV
102119641,BURG
90630766,GTA
91516003,BTFV
120625012,GTA
91004566,BURG
121014251,BURG
110521591,ROBB
91230900,GTA
141408474,BURG
131815596,BTFV
130126649,GTA
131217555,BURG
122110104,BURG
130222548,BURG
90700725,GTA
140804081,GTA
131425404,AGG
130518761,BURG
112104202,7
140500841,BTFV
100716358,BURG
141804732,BURG
120621089,BURG
101422507,ROBB
110109381,ROBB
121019435,BURG
130404725,GTA
121000705,BURG
100108682,BURG
91705099,BURG
131710382,BURG
141417355,ROBB
110807706,ROBB
132106566,GTA
101204697,BURG
91306159,BTFV
112007651,GTA
91607783,ROBB
101615897,GTA
131613137,BTFV
100708088,ROBB
90920374,BURG
111421419,GTA
121913949,BURG
140307260,BURG
130813096,GTA
91706662,GTA
100328232,ROBB
91114706,GTA
90805911,GTA
121604257,GTA
110212928,ROBB
131016417,BURG
110626953,BURG
120319065,ROBB
100218710,GTA
91508029,BURG
130507755,GTA
90107145,BTFV
101306356,ROBB
121804719,ROBB
130804766,BURG
110906946,ROBB
121504124,GTA
92123293,BTFV
110904981,BURG
140906704,GTA
100326644,ROBB
122109221,ROBB
91411678,BURG
120209342,GTA
120313536,ROBB
121712947,ROBB
111810370,7
110215843,BURG
140510742,GTA
101114703,GTA
141300508,GTA
111208372,BTFV
91233029,BTFV
90502299,GTA
100907437,ROBB
130404717,GTA
91228955,ROBB
140305868,BURG
101401099,BURG
110918565,GTA
130817148,BTFV
90821266,GTA
110813827,BURG
141110389,BURG
101423201,GTA
90117869,GTA
92116474,GTA
91006495,ROBB
120217914,GTA
101723008,GTA
131507817,BURG
131320392,GTA
121009931,GTA
130710781,BURG
90708701,GTA
91818780,BTFV
90111924,GTA
90327703,BURG
110304434,7
112104168,ROBB
130713576,GTA
100111697,ROBB
121101222,GTA
131921802,BURG
130511660,BURG
101405891,BURG
110512090,ROBB
142112258,GTA
142004052,GTA
111316315,BURG
132012749,ROBB
141212559,ROBB
91523761,7
91908803,GTA
91231891,BTFV
100615623,BURG
101115150,ROBB
140809959,ROBB
110316893,ROBB
120208414,8
100310579,THEFT
110701012,BURG
100413975,BTFV
110713672,BURG
101021272,GTA
140606907,GTA
101019820,ROBB
101230747,AGG
90523988,GTA
120317797,GTA
120304139,GTA
122109313,GTA
90607284,BURG
120513732,GTA
130308177,GTA
120716313,BURG
111816804,BTFV
142104220,ROBB
91618772,BURG
140409104,BURG
101320670,ROBB
140511494,ROBB
91221712,BURG
111609025,BURG
121308504,ROBB
140311410,ROBB
120616987,ROBB
111710134,GTA
120900575,BURG
111613762,BTFV
90913353,BTFV
110314745,GTA
91011419,GTA
121522754,GTA
141206634,BTFV
111818839,BURG
91228579,ROBB
92122177,BTFV
120814235,THEFT
120120671,GTA
111722343,GTA
141009318,GTA
90305199,GTA
130217477,GTA
121221079,ROBB
101722222,BURG
90412955,ROBB
90925990,BTFV
111013724,ROBB
100910681,BURG
100413191,GTA
130122510,GTA
132114153,7
91308434,GTA
91814542,GTA
132009880,THEFT
130211989,GTA
111601130,BURG
91817138,GTA
91715322,GTA
120704189,GTA
121713534,BURG
91505343,BURG
100904425,ROBB
141414758,BURG
120800608,8
131913023,BTFV
110417889,ROBB
130326372,ROBB
130221080,ROBB
121211070,BTFV
111309874,7
101223682,ROBB
111308306,ROBB
90310012,BURG
111611554,GTA
141510202,GTA
102104847,BURG
111115454,BURG
92011550,BURG
130117834,THEFT
121914096,BTFV
100513017,GTA
102107919,ROBB
141413727,BURG
101817884,BURG
100919672,GTA
141105193,BURG
101816771,BURG
120217690,BURG
110916266,GTA
121413843,BURG
101120797,GTA
111006888,BURG
121501441,BTFV
91016698,GTA
122118004,GTA
120223490,BTFV
121115921,BTFV
121607069,GTA
130508020,AGG
100718703,BURG
141008096,GTA
92010910,ROBB
90814170,ROBB
101216525,BTFV
100801601,BURG
120604991,BTFV
90104528,ROBB
101600700,GTA
140406896,GTA
90712356,8
140800958,GTA
140408544,GTA
90410654,BURG
110313089,THEFT
91817512,GTA
131509812,THEFT
91510590,BTFV
140313092,BTFV
90413549,GTA
101721747,GTA
101917331,GTA
111804374,GTA
121609089,GTA
90513658,GTA
142113072,BURG
131716138,BURG
121513990,ROBB
112015377,ROBB
121820817,GTA
90207782,BURG
101325236,ROBB
131424371,GTA
100521720,GTA
101004113,BURG
121111263,GTA
91825646,BURG
130113994,BTFV
91326721,AGG
140811269,BURG
91714998,GTA
141009326,GTA
131810064,GTA
141004610,BURG
141216393,BTFV
120408642,GTA
91822567,ROBB
111520128,ROBB
92014590,BURG
110900616,BURG
121804571,GTA
142009621,GTA
130707180,ROBB
120614107,BURG
120604156,BURG
101228069,GTA
91425312,GTA
90121408,BURG
111004551,BURG
101920386,BURG
110521234,THEFT
110614354,BURG
91814651,7
111410891,GTA
101220686,ROBB
100615095,GTA
120817765,GTA
111305692,7
122005588,THEFT
102109059,GTA
121423411,BURG
112020451,BTFV
110907634,BURG
131716116,BURG
111614838,GTA
102008831,BURG
120408382,THEFT
120709007,ROBB
90815949,ROBB
130716028,GTA
141205559,THEFT
131422452,BURG
102111009,BURG
110815934,GTA
131609443,GTA
92021939,GTA
110300783,BTFV
120207109,GTA
130121676,ROBB
130417758,GTA
101719683,BURG
131011219,BTFV
100317276,THEFT
130505884,GTA
102000535,BTFV
120904821,GTA
90900682,BURG
131115798,THEFT
130815583,GTA
90206011,GTA
111823237,ROBB
91410844,BURG
130411012,ROBB
121921244,GTA
120210792,GTA
121716794,BTFV
131318983,THEFT
111816860,GTA
91219913,BTFV
92016616,BURG
131704264,ROBB
101218074,GTA
121513223,GTA
91901378,BURG
101000533,GTA
100913580,ROBB
121821027,GTA
101617527,ROBB
131820604,GTA
111904130,ROBB
101801221,BTFV
121907792,ROBB
90416882,ROBB
90412994,GTA
111413550,BURG
140309036,BURG
91821510,BURG
100904288,GTA
131304612,BTFV
102116988,GTA
110327537,BURG
130207838,GTA
111215175,7
120806799,THEFT
131800722,GTA
101104541,GTA
92010906,BTFV
90514547,BTFV
120912964,GTA
90614838,BURG
121414842,ROBB
120314291,ROBB
132108715,BTFV
121813184,THEFT
120316871,GTA
110920133,ROBB
91425770,THEFT
101717298,GTA
131210497,GTA
110618876,ROBB
91901371,BTFV
141310513,ROBB
111425325,ROBB
111229210,THEFT
92008966,BURG
130705147,BURG
101520485,BTFV
101714661,ROBB
101228449,BTFV
100513129,THEFT
131610949,BURG
110411881,BTFV
100605220,AGG
141905824,ROBB
101011798,GTA
131013269,GTA
130901274,GTA
122112611,ROBB
101221345,BTFV
120327055,ROBB
90705798,BURG
102020079,ROBB
141609197,BURG
131208755,GTA
140506571,ROBB
91234202,BTFV
121204595,BURG
90814724,GTA
131007402,ROBB
120308010,BURG
100912799,7
110911305,ROBB
140206775,GTA
121901668,BURG
122016388,ROBB
121012124,BURG
131205326,GTA
120211800,GTA
101006173,THEFT
141507694,ROBB
140315274,GTA
91808373,BTFV
130907863,GTA
121118533,GTA
141205984,THEFT
100520183,BTFV
91315638,BTFV
91714248,BTFV
120212108,THEFT
101922498,7
120324457,ROBB
120911062,ROBB
110204242,BTFV
90330026,BURG
90115821,ROBB
91720533,ROBB
111705873,BURG
100417905,GTA
91621869,THEFT
91310272,BTFV
120712522,GTA
100719584,BURG
101518789,THEFT
131921076,GTA
110718273,GTA
111722211,ROBB
130120197,BTFV
111407340,THEFT
111219282,BTFV
120306669,ROBB
120305804,BTFV
131019256,BTFV
111305161,THEFT
140405811,BURG
111308670,BURG
91507252,GTA
110109082,GTA
92122840,THEFT
101218268,BTFV
131225019,ROBB
91005142,THEFT
102021711,GTA
111218564,BURG
120109042,ROBB
91215446,GTA
91822625,GTA
130200651,ROBB
130719192,BURG
111510391,BTFV
121408399,BURG
141304313,7
90407713,BURG
100217469,BURG
92114244,BURG
120101214,GTA
131715713,ROBB
100216271,GTA
131117569,ROBB
141209725,BURG
132116880,BURG
92121708,GTA
101014065,GTA
101924231,BTFV
91509583,ROBB
120716395,GTA
131817962,GTA
101226821,THEFT
111424565,GTA
141706957,7
111522373,BURG
141411386,ROBB
121801214,BURG
91206589,BURG
101704191,THEFT
122104998,GTA
121911848,GTA
111905380,BURG
102016873,BURG
92005124,BURG
101710769,GTA
101701458,BURG
91611557,GTA
130316375,7
121807610,BTFV
141212250,ROBB
110220463,ROBB
101816905,BURG
91234257,BURG
100908746,GTA
90704502,ROBB
111300793,ROBB
120321908,GTA
90319599,ROBB
101505398,BURG
120113216,GTA
141506267,BURG
121523669,GTA
121300520,AGG
101223580,GTA
100801618,THEFT
131809256,AGG
110518724,ROBB
141710376,ROBB
121108191,BURG
131410548,GTA
101229352,BTFV
131218224,BURG
131215554,THEFT
91116861,BTFV
101708547,BURG
130606151,ROBB
110805288,GTA
140711726,ROBB
122017845,8
101404931,ROBB
131417159,BURG
102108173,BURG
111211623,AGG
91208661,GTA
131114581,GTA
111121470,GTA
101218164,BURG
130216454,7
110912506,BURG
132111223,GTA
91306413,BTFV
110416096,BURG
142110731,BURG
140612110,THEFT
101306453,BURG
100920234,GTA
121105844,GTA
91306639,ROBB
101804881,THEFT
91017601,GTA
130412502,AGG
121505377,7
101500584,GTA
101907887,GTA
110921960,BURG
110207236,BTFV
91725233,BURG
111515203,GTA
111804831,ROBB
101817686,GTA
91616011,ROBB
131923095,THEFT
131716439,BURG
111007819,GTA
120517206,GTA
101411427,ROBB
120904163,GTA
131419483,ROBB
110521267,GTA
90419049,GTA
100110927,GTA
91913955,8
101217116,GTA
120616323,BTFV
110307812,ROBB
120709195,GTA
120310210,ROBB
120508487,ROBB
121715175,GTA
131720304,GTA
110208459,GTA
112023625,GTA
110707752,ROBB
90905846,BURG
100818792,BURG
101117935,THEFT
101006474,ROBB
121420208,BURG
140504569,BTFV
91817960,AGG
101812528,BURG
110922486,ROBB
121804745,ROBB
101100550,THEFT
121206514,BTFV
111601517,BURG
91316890,BURG
120707560,7
101815767,ROBB
121805535,BURG
120113293,BURG
100416148,GTA
140707007,BURG
90420129,ROBB
130921628,BURG
91204581,GTA
121309474,BURG
111617567,ROBB
120908532,ROBB
131612502,GTA
100815514,GTA
111511014,BURG
111314104,GTA
101811959,GTA
110106787,GTA
91613930,GTA
101824724,BTFV
111312806,GTA
111908673,8
111521793,GTA
90108861,THEFT
141707335,BURG
131116030,GTA
100400800,BTFV
141609216,BURG
121426381,GTA
101416748,ROBB
130612296,BTFV
111606409,ROBB
130416312,BTFV
91232111,ROBB
111222663,BTFV
141905551,ROBB
91607810,ROBB
120714525,THEFT
120916849,BTFV
100325283,BURG
101315964,BTFV
120711399,BURG
131308059,ROBB
120324860,7
110511613,GTA
100916162,GTA
101718191,7
121020488,ROBB
120318757,GTA
130500615,BTFV
121811703,BTFV
100518012,THEFT
130412817,BTFV
91020801,ROBB
101705108,BTFV
111511356,AGG
121012806,BURG
110909136,ROBB
130309936,THEFT
122007104,BURG
131604750,BTFV
110616582,ROBB
90618420,BURG
131222451,ROBB
121904296,GTA
92005165,7
100909794,ROBB
110112302,GTA
110507723,GTA
101923021,THEFT
110209798,8
141414865,GTA
120306737,ROBB
101501945,AGG
120307707,GTA
91113401,BURG
140905933,BURG
102017512,GTA
120520197,GTA
120711700,BTFV
130620908,THEFT
140306744,GTA
130817630,GTA
141211964,ROBB
141309992,ROBB
131608817,THEFT
121321155,7
111712908,GTA
120207784,GTA
140614723,GTA
90522678,BURG
121615608,GTA
110811049,GTA
90619526,ROBB
112116750,AGGAGG
140904666,THEFT
90314593,BTFV
140213920,ROBB
121417934,GTA
131505281,GTA
90204529,BTFV
91423987,ROBB
111312141,GTA
132107389,ROBB
140708369,GTA
121708081,BURG
121211768,9
120306403,ROBB
91124520,BTFV
140808942,ROBB
121715098,GTA
130919814,GTA
90908004,BTFV
91122790,GTA
130700742,ROBB
101125068,GTA
111222269,THEFT
121611701,GTA
90309123,GTA
91816352,BURG
110409935,BTFV
101609767,ROBB
131919415,ROBB
140800560,BTFV
140705545,ROBB
101922309,BURG
121809220,GTA
90520262,THEFT
90117531,8
91922294,ROBB
112023635,ROBB
110510995,BURG
101317422,THEFT
111423850,GTA
110711436,7
101911861,BURG
130116760,ROBB
122117457,THEFT
91910581,BURG
100818685,GTA
131117767,BURG
140706994,THEFT
101508327,GTA
101205143,BTFV
100220804,GTA
141805555,GTA
121717212,7
100326034,GTA
110717030,BURG
141706569,GTA
142110081,GTA
90319932,BTFV
91517434,ROBB
91706726,ROBB
90322021,GTA
140908764,ROBB
91231816,BTFV
131315508,GTA
91717951,GTA
110624828,ROBB
91404130,GTA
90206103,BTFV
90613866,BTFV
131805795,BTFV
101006519,7
141200709,GTA
130510345,BURG
141907713,ROBB
111413761,BTFV
141213225,GTA
132009430,GTA
140313487,GTA
110912753,ROBB
121200585,GTA
91917470,BURG
110218701,GTA
131004553,BURG
91210598,BTFV
90808610,ROBB
91622306,GTA
90614650,BURG
100417610,GTA
120615373,THEFT
100216970,BURG
131710093,THEFT
91008152,ROBB
91023316,BTFV
130908300,BURG
110319439,ROBB
130124813,BURG
100519611,AGG
91305137,GTA
91613626,BTFV
131423061,BURG
132117066,BURG
90417038,7
111709074,GTA
131513404,ROBB
110607403,BTFV
130221565,BURG
90323986,GTA
131920544,BTFV
101206680,BURG
101425852,BTFV
90414473,BURG
141700670,BURG
121521507,GTA
91126167,BTFV
111310385,BURG
111904675,GTA
121514231,GTA
100220578,GTA
90811490,BURG
111431838,BURG
131218527,BTFV
122019211,ROBB
90309565,8
100323858,BURG
141605576,ROBB
100411391,GTA
130107351,BURG
90619021,ROBB
90805191,GTA
90307683,GTA
100710276,BTFV
121914055,BURG
100106338,THEFT
111224091,ROBB
130900963,GTA
132107326,BURG
131429208,THEFT
131504977,GTA
102015395,BTFV
90327544,AGG
100214262,BURG
120219669,GTA
111618028,GTA
110519130,GTA
110324763,BURG
101519896,BURG
91600800,BTFV
130904297,GTA
101819401,ROBB
111705883,ROBB
141205057,BURG
141712304,GTA
101120845,BURG
90901105,GTA
90117228,GTA
101819195,THEFT
121908878,ROBB
131805966,THEFT
141704425,THEFT
91223713,ROBB
91512442,BURG
111505392,BURG
91425944,GTA
100805386,BURG
100817709,ROBB
91808141,BTFV
121318730,ROBB
100304822,7
100309954,GTA
140610226,BURG
122016588,AGG
100515133,BTFV
121219045,AGG
131217866,ROBB
131517382,GTA
132018493,GTA
121601328,GTA
121508896,THEFT
100801021,THEFT
100410980,BTFV
110101092,BURG
110622811,GTA
131428725,BURG
141214874,ROBB
101214015,AGG
120806141,GTA
102121379,THEFT
101508958,GTA
101821660,GTA
121700611,BTFV
130316392,GTA
140306655,ROBB
130206262,ROBB
100904035,BURG
121421359,BURG
130511087,BTFV
120919700,GTA
132108394,GTA
101017089,ROBB
100214162,ROBB
101300853,BURG
91715544,GTA
142112766,GTA
120700805,BURG
140807240,GTA
100715515,BURG
120211753,GTA
131115210,BURG
90600003,BURG
90913712,BTFV
140610625,BURG
91010417,BURG
101007933,ROBB
131208488,7
141215741,BTFV
101222892,BURG
142008702,GTA
121521226,ROBB
121225980,GTA
131507175,GTA
112015735,BTFV
101515997,GTA
100306770,BURG
90915009,GTA
111113560,BURG
121019640,BURG
120221689,GTA
110819935,GTA
90915613,BURG
121822125,BURG
111711493,BURG
121223113,BURG
121922708,BURG
131813021,BURG
130711305,GTA
91322083,ROBB
141704915,GTA
140308747,BURG
100627510,BURG
100412324,BTFV
130207897,ROBB
120812154,BURG
92023927,GTA
112106339,7
131920082,BURG
90115065,ROBB
120629347,GTA
120209274,BTFV
120217009,GTA
120211157,ROBB
102014257,BTFV
132019504,ROBB
121704656,GTA
101508520,BURG
90519635,BURG
91521116,ROBB
130121556,ROBB
112121178,GTA
90400573,BURG
131319163,BURG
120818249,BURG
121911361,GTA
111612202,GTA
140306279,THEFT
131915741,GTA
100909347,GTA
90708083,GTA
101723102,ROBB
120206596,BURG
140912610,ROBB
141513353,BTFV
100313620,BURG
91704673,BURG
131019265,THEFT
131221670,BURG
131615867,ROBB
120208982,ROBB
121921974,GTA
130518795,ROBB
142104124,ROBB
141807250,BURG
110621004,GTA
120626698,BURG
111307901,GTA
90312919,BURG
131416682,ROBB
101229118,GTA
140109783,BTFV
121119892,BURG
101517665,GTA
101610443,GTA
131809491,BTFV
141206993,ROBB
121017697,GTA
101523697,ROBB
132004599,BURG
141809327,BURG
111425679,GTA
111413109,ROBB
141312020,ROBB
131709831,GTA
130617167,THEFT
91810774,GTA
91521941,GTA
102007241,BURG
110316794,GTA
90412730,ROBB
101207648,BURG
110215800,THEFT
120912414,GTA
110318889,GTA
91304446,THEFT
131608568,GTA
140106084,GTA
101825069,ROBB
100717740,GTA
140700687,THEFT
121816240,GTA
90805631,GTA
101900829,BTFV
110604313,ROBB
91601079,ROBB
111104395,GTA
121919337,ROBB
110301136,AGG
101904257,GTA
110106216,GTA
91220503,AGG
130213764,AGG
102114186,BURG
130312552,7
111005249,BTFV
91416093,BURG
101311317,GTA
