DR,CRIMETYPE
110312739,THEFT
132004946,BTFV
101417717,BTFV
111913665,THEFT
110306140,BURG
90509413,GTA
121801504,BTFV
131916904,BURG
91019727,GTA
130704926,ROBB
141100679,BTFV
130100771,GTA
132117698,GTA
141607394,GTA
90315277,BTFV
91105813,GTA
90109565,BTFV
130222424,BURG
90920188,ROBB
91517912,BURG
90701066,THEFT
100705757,GTA
111714765,THEFT
121429079,BURG
91207553,ROBB
131422743,BURG
92024708,ROBB
100115607,BTFV
140510889,GTA
92110498,THEFT
110819694,BURG
130711119,BURG
121422225,BURG
121107839,BURG
142004202,ROBB
91313689,BTFV
90110693,ROBB
121922895,BURG
102113998,BTFV
120719277,BURG
91314139,THEFT
101522102,GTA
91210568,ROBB
101011465,THEFT
140905791,BURG
141811526,ROBB
101704300,ROBB
101919266,BURG
111514474,THEFT
121911832,THEFT
121020714,ROBB
130306151,BURG
120804020,BURG
100419433,GTA
102016274,ROBB
100509306,GTA
90708069,BURG
90412659,BTFV
100314946,THEFT
121215759,BTFV
120809722,ROBB
121716845,ROBB
130811755,BURG
131305142,GTA
92108392,BURG
111813555,THEFT
101304801,BURG
100626016,GTA
90419019,BURG
91321529,ROBB
110622051,BURG
101519092,BURG
101212836,GTA
120104944,THEFT
131207576,BTFV
120510364,BURG
110324538,GTA
110316721,BURG
100806601,BURG
111226826,GTA
100514936,GTA
110406884,BURG
141706259,THEFT
90331176,BURG
131312710,BURG
110415287,ROBB
120516667,THEFT
101416194,GTA
120626541,ROBB
90924685,ROBB
140912369,GTA
101521279,THEFT
140212136,THEFT
110819156,GTA
131505435,BURG
122106963,THEFT
142107982,THEFT
92020966,GTA
101216159,GTA
141313146,GTA
141911427,THEFT
101317871,THEFT
101501314,BTFV
121916981,GTA
100311051,BURG
91900924,BTFV
141608069,BTFV
130908636,GTA
141608601,GTA
130223840,BTFV
91607780,GTA
132117999,ROBB
131217657,THEFT
91620137,GTA
91922884,BURG
90801267,THEFT
142011513,THEFT
140708039,BURG
131420066,ROBB
131227327,ROBB
111907381,GTA
111216566,BTFV
91817157,ROBB
130206706,ROBB
110106068,BURG
102005767,THEFT
131226714,GTA
91722355,THEFT
120612656,THEFT
91509634,BURG
140508491,GTA
101122983,BURG
131614823,GTA
90328997,GTA
101230240,BTFV
102106791,GTA
140212088,BTFV
121712675,BTFV
131516667,BURG
120418471,THEFT
100315427,ROBB
120709680,ROBB
111618218,BURG
121422766,BURG
141208101,THEFT
140112447,ROBB
101319681,GTA
90614200,BURG
141308817,BTFV
91818674,BTFV
91115856,GTA
92107856,BURG
140212903,BTFV
110313191,THEFT
122116507,BURG
131612995,GTA
141806046,THEFT
102011782,GTA
130808775,BURG
101211645,BURG
91608905,ROBB
131711378,THEFT
101012283,GTA
130414741,ROBB
100910968,GTA
100305774,GTA
130910295,BURG
100410079,BTFV
130308978,THEFT
90812278,THEFT
111017964,ROBB
91511449,GTA
112105601,THEFT
111117198,ROBB
122021405,GTA
121911379,GTA
111900845,BURG
131805016,BURG
130308584,ROBB
110119680,GTA
111412911,GTA
92115724,BTFV
140605953,THEFT
130511398,BTFV
120912455,BURG
100217383,BTFV
90711004,BURG
121216399,BURG
101923699,BURG
91725123,GTA
130507856,THEFT
90207641,BURG
131907653,BURG
91412942,ROBB
130910981,BURG
101010983,ROBB
131707602,GTA
131215928,GTA
90216995,GTA
90713579,BURG
90813667,BURG
110514794,THEFT
131925406,BTFV
101814190,BTFV
140313495,ROBB
102105252,THEFT
111706513,ROBB
130614846,BTFV
121713649,ROBB
131427822,ROBB
121618278,ROBB
121000537,GTA
91124759,BURG
141314127,GTA
110510010,BTFV
101704641,BURG
110215914,GTA
102025212,ROBB
131510380,THEFT
120311904,ROBB
100718332,THEFT
120908676,THEFT
111813679,BURG
120817433,ROBB
110715969,GTA
131216765,BTFV
121429447,GTA
130518939,ROBB
112110383,BTFV
110604468,THEFT
122114656,GTA
141405007,THEFT
101326158,BTFV
122104656,THEFT
102026479,BURG
111221356,BTFV
141607293,GTA
90327547,BURG
101213159,GTA
110313491,GTA
121504888,ROBB
91322271,BTFV
91608199,THEFT
131406607,GTA
91233209,GTA
100213759,BURG
101428507,GTA
91225727,BTFV
131404700,GTA
90621612,THEFT
111719752,GTA
111806048,THEFT
91310260,BTFV
122105530,BTFV
121510273,THEFT
121220124,BTFV
91116931,AGG
101423449,BTFV
91213676,GTA
141213055,THEFT
130814204,GTA
100311622,THEFT
131922914,BURG
111222019,GTA
120607904,BURG
100615139,BURG
121917003,BURG
111705910,GTA
130609048,BURG
140107234,BURG
90918133,GTA
112117402,GTA
140100963,GTA
101900527,BURG
101913761,THEFT
91622899,THEFT
111410555,ROBB
90413708,THEFT
91410957,BURG
100408954,BTFV
101925453,ROBB
101517825,THEFT
131810466,GTA
91406256,THEFT
120621755,BURG
100617469,BTFV
111423525,BURG
132015948,BURG
101814572,BURG
120816234,GTA
101609904,THEFT
100100708,ROBB
121408155,ROBB
130206288,GTA
130315726,ROBB
101316137,THEFT
131206560,THEFT
100100891,ROBB
91224091,ROBB
122008646,BURG
141907661,ROBB
111907387,BURG
120517449,THEFT
120217237,BTFV
100318227,BURG
131720543,BTFV
91507791,BURG
130811966,BURG
91608166,GTA
120716900,THEFT
110106587,BURG
120307232,GTA
91316438,ROBB
101317778,ROBB
110816455,THEFT
121818356,GTA
111801030,GTA
91800842,BTFV
101621190,THEFT
101216160,BTFV
91108766,BURG
100714108,GTA
140405825,BTFV
131812631,BTFV
141905239,GTA
140913045,BTFV
101504909,BTFV
140611462,GTA
100314374,BURG
90620960,GTA
130309407,BTFV
110213008,BTFV
120707643,THEFT
111904332,ROBB
91907999,GTA
120623855,ROBB
131005669,GTA
130513461,BURG
140906243,BURG
121110872,GTA
91814493,ROBB
141415959,BTFV
90705503,BURG
120111421,BTFV
102107325,ROBB
111921556,BURG
140206564,BURG
121800563,ROBB
131112758,BTFV
91521437,ROBB
121509634,BURG
131713908,BURG
130125430,THEFT
91909475,ROBB
100104205,BURG
111513737,ROBB
121713946,BURG
100814059,THEFT
141407711,THEFT
121221161,THEFT
101505174,THEFT
120114491,GTA
130805010,BURG
91724296,BTFV
100505486,THEFT
131406889,THEFT
131104375,BURG
111221920,ROBB
141711135,BURG
121309361,THEFT
131300859,AGG
101924212,BURG
121816158,ROBB
132104358,BURG
130107474,BURG
121119233,BTFV
110327380,GTA
122107549,THEFT
111717202,BURG
121212328,GTA
120123661,BURG
111721281,GTA
130912860,BURG
131808721,ROBB
91510431,THEFT
120710416,THEFT
111222182,BURG
110404663,BURG
111006710,GTA
131214604,GTA
131904310,GTA
102005274,GTA
141207775,BURG
131223817,BURG
141509279,BURG
100321070,GTA
91821128,ROBB
131000798,ROBB
101716130,GTA
120108941,BTFV
111920937,ROBB
131508909,GTA
131611136,BURG
91325661,BURG
112008119,THEFT
91221582,BURG
110607220,BURG
102020949,THEFT
100219191,ROBB
130700899,THEFT
101718211,GTA
110101089,BTFV
140213398,BTFV
91410972,THEFT
131609638,ROBB
130621354,BURG
130415222,ROBB
91523547,GTA
120915557,BURG
102022974,BURG
111308433,GTA
101006464,ROBB
122005824,BTFV
91212936,BURG
100319502,ROBB
131210142,THEFT
121217004,BURG
141509319,ROBB
101014755,BURG
130713278,BURG
101924190,THEFT
111921090,BURG
110221154,ROBB
90904288,BTFV
91523035,ROBB
121011077,BTFV
111221147,BTFV
100923521,BURG
141510600,BURG
132120142,ROBB
120507124,THEFT
130320239,BTFV
101909097,GTA
111616584,GTA
141804952,BTFV
131210983,BURG
100321067,BTFV
100811142,BURG
110716739,GTA
111612423,BURG
91504228,ROBB
121016995,BURG
100507762,THEFT
90612109,THEFT
131510329,BURG
101809313,ROBB
111206942,THEFT
120311004,THEFT
111115962,BURG
111522194,ROBB
130518612,GTA
111214276,GTA
130623193,BURG
110309697,THEFT
101823683,BTFV
110301373,ROBB
101609724,ROBB
101315483,GTA
141508484,AGG
101309905,BURG
110115209,THEFT
90418291,BURG
91901515,THEFT
111223584,AGG
131322111,BTFV
110626675,GTA
111714413,BURG
120207541,ROBB
91813214,BTFV
102009139,ROBB
110323796,ROBB
102017240,BURG
91305037,BTFV
111221836,GTA
91232041,ROBB
91807915,BTFV
100222216,ROBB
120922078,ROBB
111810929,BTFV
131418249,THEFT
132106561,ROBB
141206469,ROBB
122117162,GTA
131514957,ROBB
110913383,GTA
100804165,THEFT
111406031,BTFV
131212832,GTA
111808093,GTA
132014938,BTFV
121416330,BTFV
121923506,GTA
140406362,ROBB
121429589,GTA
120212201,ROBB
140905966,ROBB
120916615,BTFV
140407388,BTFV
90718229,THEFT
131924148,GTA
91805066,BTFV
131210905,BURG
120808983,ROBB
130809057,GTA
131216658,ROBB
90514376,BTFV
91412859,ROBB
140404385,BURG
91009673,BURG
90326914,BTFV
110907527,BURG
90511822,GTA
90806140,BURG
91612964,BURG
101723050,BURG
130317838,BURG
102024548,ROBB
140309793,GTA
111605850,THEFT
142108022,THEFT
101308994,ROBB
130518938,GTA
90612553,BTFV
130300860,THEFT
140107208,BTFV
121213489,THEFT
100419382,BTFV
101428097,GTA
121713278,BURG
111906830,THEFT
90313562,GTA
91921101,GTA
90329941,GTA
111812443,BURG
121613862,GTA
130605233,ROBB
121006379,ROBB
111507319,ROBB
111316884,BTFV
132011713,ROBB
90805899,BURG
121900795,BURG
100905481,GTA
130320486,THEFT
112010179,THEFT
100315392,THEFT
130918550,THEFT
121801479,BTFV
91122562,GTA
111310336,ROBB
131416083,GTA
90818323,BURG
111000998,ROBB
131818000,BURG
112008372,GTA
111505320,BURG
141509672,BTFV
111409088,BURG
101010540,GTA
121228565,GTA
121820744,ROBB
111511563,THEFT
91720715,GTA
120408519,GTA
110510306,THEFT
131713171,THEFT
121718510,GTA
111014883,GTA
100623331,THEFT
131117808,ROBB
110316348,ROBB
110310907,GTA
131918080,THEFT
131515851,BTFV
101412687,GTA
110619988,THEFT
121922153,ROBB
110918243,BURG
120207281,ROBB
110211907,BTFV
120813427,AGG
111213003,GTA
122013195,BTFV
110206470,ROBB
130308109,BURG
90717343,BURG
91618048,GTA
140605365,THEFT
90114726,ROBB
131118461,GTA
100808723,GTA
131906504,BTFV
131719726,THEFT
91222231,ROBB
131511094,BURG
90108111,GTA
91818312,GTA
131005218,ROBB
100304667,GTA
110308604,ROBB
111225527,ROBB
100808442,BURG
100718000,BURG
90610789,BTFV
131614394,BTFV
130514313,BURG
130814023,GTA
120507266,BURG
121319563,ROBB
90505796,THEFT
102115189,BURG
101520157,THEFT
90611291,GTA
130515959,GTA
130505370,BURG
90326808,ROBB
91513935,GTA
120218502,BURG
100719694,BURG
120910063,THEFT
120115454,BURG
111223883,BTFV
131307144,ROBB
100306445,ROBB
131707991,BTFV
140310527,ROBB
140807249,ROBB
110917163,BURG
91216798,AGG
141313590,GTA
91224080,AGG
101414150,GTA
101316217,GTA
111010296,BURG
120908973,BTFV
111801432,BTFV
141206448,GTA
120901032,GTA
101812069,GTA
111209046,BURG
131804251,GTA
101711379,BURG
130501038,THEFT
101804616,BURG
120812924,ROBB
140505092,GTA
101823875,ROBB
130213310,THEFT
110811821,ROBB
141807086,GTA
111612980,BURG
100507668,ROBB
110312485,BTFV
100619977,ROBB
131522737,BURG
90417013,GTA
121600884,BTFV
141304903,BTFV
141305806,THEFT
141405737,BURG
121310663,BURG
120312151,BTFV
91104600,BURG
141206980,BTFV
101501054,BURG
110326601,AGG
100811718,BURG
101812850,THEFT
91517318,BURG
90112039,BURG
141211289,GTA
120505766,GTA
100218007,GTA
131227115,THEFT
111425557,BTFV
102119641,GTA
90630766,ROBB
91516003,ROBB
120625012,GTA
91004566,BURG
121014251,BURG
110521591,ROBB
91230900,BURG
141408474,BURG
131815596,BTFV
130126649,ROBB
131217555,BURG
122110104,BURG
130222548,BURG
90700725,GTA
140804081,THEFT
131425404,BTFV
130518761,BURG
112104202,THEFT
140500841,BTFV
100716358,BURG
141804732,BTFV
120621089,BURG
101422507,ROBB
110109381,ROBB
121019435,BURG
130404725,ROBB
121000705,GTA
100108682,AGG
91705099,BURG
131710382,BURG
141417355,THEFT
110807706,THEFT
132106566,GTA
101204697,GTA
91306159,BTFV
112007651,GTA
91607783,GTA
101615897,ROBB
131613137,BURG
100708088,THEFT
90920374,BURG
111421419,GTA
121913949,BURG
140307260,BURG
130813096,ROBB
91706662,GTA
100328232,ROBB
91114706,ROBB
90805911,GTA
121604257,GTA
110212928,GTA
131016417,BURG
110626953,BURG
120319065,ROBB
100218710,BTFV
91508029,BURG
130507755,ROBB
90107145,BURG
101306356,GTA
121804719,THEFT
130804766,BURG
110906946,THEFT
121504124,BURG
92123293,BTFV
110904981,BURG
140906704,BURG
100326644,THEFT
122109221,THEFT
91411678,GTA
120209342,BURG
120313536,ROBB
121712947,ROBB
111810370,THEFT
110215843,BTFV
140510742,GTA
101114703,BURG
141300508,BURG
111208372,AGG
91233029,BTFV
90502299,BURG
100907437,THEFT
130404717,ROBB
91228955,BURG
140305868,BURG
101401099,ROBB
110918565,ROBB
130817148,BURG
90821266,GTA
110813827,BURG
141110389,BURG
101423201,GTA
90117869,GTA
92116474,GTA
91006495,THEFT
120217914,GTA
101723008,GTA
131507817,BURG
131320392,GTA
121009931,GTA
130710781,BURG
90708701,GTA
91818780,BTFV
90111924,THEFT
90327703,BTFV
110304434,ROBB
112104168,ROBB
130713576,ROBB
100111697,GTA
121101222,BURG
131921802,BTFV
130511660,BURG
101405891,BURG
110512090,GTA
142112258,GTA
142004052,BURG
111316315,BTFV
132012749,GTA
141212559,ROBB
91523761,GTA
91908803,GTA
91231891,BTFV
100615623,BTFV
101115150,THEFT
140809959,THEFT
110316893,GTA
120208414,ROBB
100310579,THEFT
110701012,GTA
100413975,BURG
110713672,BURG
101021272,BURG
140606907,GTA
101019820,THEFT
101230747,BTFV
90523988,GTA
120317797,BURG
120304139,BURG
122109313,BURG
90607284,BURG
120513732,GTA
130308177,BURG
120716313,BURG
111816804,GTA
142104220,THEFT
91618772,GTA
140409104,BTFV
101320670,THEFT
140511494,GTA
91221712,GTA
111609025,GTA
121308504,ROBB
140311410,ROBB
120616987,GTA
111710134,BURG
120900575,BURG
111613762,BTFV
90913353,BTFV
110314745,BURG
91011419,GTA
121522754,BURG
141206634,AGG
111818839,BURG
91228579,GTA
92122177,BURG
120814235,ROBB
120120671,ROBB
111722343,BURG
141009318,BURG
90305199,BURG
130217477,GTA
121221079,THEFT
101722222,BURG
90412955,GTA
90925990,AGG
111013724,THEFT
100910681,BURG
100413191,ROBB
130122510,GTA
132114153,THEFT
91308434,ROBB
91814542,ROBB
132009880,ROBB
130211989,BURG
111601130,ROBB
91817138,ROBB
91715322,THEFT
120704189,BURG
121713534,GTA
91505343,BURG
100904425,THEFT
141414758,GTA
120800608,THEFT
131913023,BTFV
110417889,THEFT
130326372,THEFT
130221080,ROBB
121211070,BTFV
111309874,THEFT
101223682,ROBB
111308306,THEFT
90310012,BURG
111611554,GTA
141510202,BTFV
102104847,BURG
111115454,BTFV
92011550,BURG
130117834,THEFT
121914096,BTFV
100513017,GTA
102107919,THEFT
141413727,BTFV
101817884,BTFV
100919672,ROBB
141105193,BURG
101816771,BURG
120217690,BURG
110916266,GTA
121413843,BURG
101120797,BURG
111006888,BURG
121501441,BTFV
91016698,ROBB
122118004,GTA
120223490,BTFV
121115921,BTFV
121607069,GTA
130508020,AGG
100718703,BURG
141008096,GTA
92010910,THEFT
90814170,THEFT
101216525,AGG
100801601,GTA
120604991,BTFV
90104528,ROBB
101600700,GTA
140406896,ROBB
90712356,THEFT
140800958,GTA
140408544,ROBB
90410654,BURG
110313089,THEFT
91817512,BURG
131509812,GTA
91510590,BTFV
140313092,BTFV
90413549,GTA
101721747,GTA
101917331,GTA
111804374,GTA
121609089,BURG
90513658,BURG
142113072,BURG
131716138,GTA
121513990,ROBB
112015377,THEFT
121820817,BURG
90207782,GTA
101325236,ROBB
131424371,GTA
100521720,GTA
101004113,BURG
121111263,ROBB
91825646,BURG
130113994,BTFV
91326721,AGG
140811269,BURG
91714998,BURG
141009326,GTA
131810064,GTA
141004610,BURG
141216393,AGG
120408642,BURG
91822567,ROBB
111520128,THEFT
92014590,GTA
110900616,BURG
121804571,GTA
142009621,BURG
130707180,ROBB
120614107,BURG
120604156,BTFV
101228069,BURG
91425312,GTA
90121408,BURG
111004551,BTFV
101920386,BTFV
110521234,THEFT
110614354,BURG
91814651,THEFT
111410891,BURG
101220686,THEFT
100615095,THEFT
120817765,GTA
111305692,ROBB
122005588,ROBB
102109059,GTA
121423411,BURG
112020451,BURG
110907634,GTA
131716116,BURG
111614838,GTA
102008831,BTFV
120408382,THEFT
120709007,GTA
90815949,ROBB
130716028,BURG
141205559,ROBB
131422452,BURG
102111009,BURG
110815934,GTA
131609443,BURG
92021939,GTA
110300783,BTFV
120207109,GTA
130121676,THEFT
130417758,GTA
101719683,BTFV
131011219,BTFV
100317276,ROBB
130505884,BURG
102000535,BTFV
120904821,GTA
90900682,GTA
131115798,THEFT
130815583,GTA
90206011,GTA
111823237,ROBB
91410844,GTA
130411012,ROBB
121921244,GTA
120210792,GTA
121716794,BTFV
131318983,GTA
111816860,BURG
91219913,BTFV
92016616,BURG
131704264,GTA
101218074,BURG
121513223,GTA
91901378,BTFV
101000533,BURG
100913580,GTA
121821027,THEFT
101617527,GTA
131820604,GTA
111904130,GTA
101801221,AGG
121907792,THEFT
90416882,THEFT
90412994,GTA
111413550,BURG
140309036,ROBB
91821510,BTFV
100904288,GTA
131304612,BTFV
102116988,ROBB
110327537,BTFV
130207838,GTA
111215175,ROBB
120806799,THEFT
131800722,GTA
101104541,THEFT
92010906,GTA
90514547,GTA
120912964,ROBB
90614838,BURG
121414842,THEFT
120314291,THEFT
132108715,BTFV
121813184,THEFT
120316871,BTFV
110920133,GTA
91425770,THEFT
101717298,BURG
131210497,ROBB
110618876,ROBB
91901371,BTFV
141310513,THEFT
111425325,ROBB
111229210,THEFT
92008966,BURG
130705147,BURG
101520485,BURG
101714661,GTA
101228449,BTFV
100513129,ROBB
131610949,BURG
110411881,BTFV
100605220,BTFV
141905824,THEFT
101011798,BURG
131013269,GTA
130901274,GTA
122112611,GTA
101221345,BTFV
120327055,ROBB
90705798,BURG
102020079,GTA
141609197,BTFV
131208755,BURG
140506571,ROBB
91234202,BURG
121204595,BTFV
90814724,GTA
131007402,GTA
120308010,BURG
100912799,THEFT
110911305,ROBB
140206775,BURG
121901668,BURG
122016388,THEFT
121012124,BURG
131205326,GTA
120211800,GTA
101006173,THEFT
141507694,ROBB
140315274,ROBB
91808373,BURG
130907863,ROBB
121118533,ROBB
141205984,ROBB
100520183,BURG
91315638,BTFV
91714248,BURG
120212108,THEFT
101922498,THEFT
120324457,THEFT
120911062,ROBB
110204242,BTFV
90330026,BTFV
90115821,THEFT
91720533,ROBB
111705873,BURG
100417905,GTA
91621869,THEFT
91310272,AGG
120712522,ROBB
100719584,GTA
101518789,THEFT
131921076,GTA
110718273,THEFT
111722211,ROBB
130120197,BURG
111407340,THEFT
111219282,BTFV
120306669,THEFT
120305804,BTFV
131019256,BTFV
111305161,THEFT
140405811,BURG
111308670,BTFV
91507252,ROBB
110109082,THEFT
92122840,ROBB
101218268,BTFV
131225019,THEFT
91005142,ROBB
102021711,GTA
111218564,GTA
120109042,ROBB
91215446,GTA
91822625,GTA
130200651,GTA
130719192,BURG
111510391,BTFV
121408399,BURG
141304313,ROBB
90407713,BURG
100217469,BTFV
92114244,GTA
120101214,THEFT
131715713,GTA
100216271,ROBB
131117569,THEFT
141209725,BURG
132116880,BURG
92121708,BURG
101014065,GTA
101924231,BURG
91509583,ROBB
120716395,BURG
131817962,BURG
101226821,ROBB
111424565,GTA
141706957,THEFT
111522373,BTFV
141411386,THEFT
121801214,GTA
91206589,BURG
101704191,ROBB
122104998,ROBB
121911848,ROBB
111905380,GTA
102016873,GTA
92005124,BURG
101710769,GTA
101701458,GTA
91611557,GTA
130316375,THEFT
121807610,AGG
141212250,ROBB
110220463,THEFT
101816905,BTFV
91234257,BURG
100908746,GTA
90704502,ROBB
111300793,BURG
120321908,BURG
90319599,ROBB
101505398,BTFV
120113216,ROBB
141506267,GTA
121523669,ROBB
121300520,AGG
101223580,ROBB
100801618,ROBB
131809256,BTFV
110518724,ROBB
141710376,THEFT
121108191,BTFV
131410548,ROBB
101229352,BTFV
131218224,BURG
131215554,THEFT
91116861,BTFV
101708547,BURG
130606151,THEFT
110805288,GTA
140711726,GTA
122017845,THEFT
101404931,THEFT
131417159,BTFV
102108173,BTFV
111211623,GTA
91208661,BURG
131114581,BURG
111121470,GTA
101218164,GTA
130216454,THEFT
110912506,BURG
132111223,GTA
91306413,BTFV
110416096,ROBB
142110731,BURG
140612110,THEFT
101306453,BTFV
100920234,THEFT
121105844,GTA
91306639,ROBB
101804881,THEFT
91017601,GTA
130412502,AGG
121505377,THEFT
101500584,GTA
101907887,GTA
110921960,BURG
110207236,BTFV
91725233,BURG
111515203,BURG
111804831,ROBB
101817686,BURG
91616011,GTA
131923095,THEFT
131716439,BURG
111007819,GTA
120517206,BURG
101411427,ROBB
120904163,ROBB
131419483,ROBB
110521267,BURG
90419049,GTA
100110927,GTA
91913955,THEFT
101217116,GTA
120616323,GTA
110307812,THEFT
120709195,ROBB
120310210,THEFT
120508487,THEFT
121715175,BURG
131720304,THEFT
110208459,ROBB
112023625,GTA
110707752,THEFT
90905846,BURG
100818792,BURG
101117935,THEFT
101006474,THEFT
121420208,BURG
140504569,BTFV
91817960,BTFV
101812528,BURG
110922486,THEFT
121804745,THEFT
101100550,THEFT
121206514,BURG
111601517,GTA
91316890,BTFV
120707560,THEFT
101815767,THEFT
121805535,BURG
120113293,BTFV
100416148,BURG
140707007,BURG
90420129,THEFT
130921628,BURG
91204581,ROBB
121309474,BTFV
111617567,THEFT
120908532,THEFT
131612502,GTA
100815514,GTA
111511014,BTFV
111314104,GTA
101811959,BURG
110106787,BTFV
91613930,ROBB
101824724,BTFV
111312806,GTA
111908673,THEFT
111521793,ROBB
90108861,ROBB
141707335,BURG
131116030,ROBB
100400800,BTFV
141609216,BURG
121426381,GTA
101416748,ROBB
130612296,BTFV
111606409,THEFT
130416312,BTFV
91232111,ROBB
111222663,BTFV
141905551,THEFT
91607810,THEFT
120714525,THEFT
120916849,BURG
100325283,BURG
101315964,BTFV
120711399,GTA
131308059,ROBB
120324860,THEFT
110511613,GTA
100916162,GTA
101718191,THEFT
121020488,THEFT
120318757,THEFT
130500615,BTFV
121811703,BTFV
100518012,THEFT
130412817,BTFV
91020801,THEFT
101705108,BURG
111511356,BTFV
121012806,GTA
110909136,THEFT
130309936,ROBB
122007104,BTFV
131604750,BURG
110616582,ROBB
90618420,BTFV
131222451,THEFT
121904296,BURG
92005165,THEFT
100909794,ROBB
110112302,GTA
110507723,BURG
101923021,THEFT
110209798,THEFT
141414865,ROBB
120306737,THEFT
101501945,BTFV
120307707,GTA
91113401,BTFV
140905933,BTFV
102017512,GTA
120520197,GTA
120711700,BURG
130620908,THEFT
140306744,BURG
130817630,ROBB
141211964,THEFT
141309992,THEFT
131608817,THEFT
121321155,THEFT
111712908,ROBB
120207784,BURG
140614723,GTA
90522678,GTA
121615608,BURG
110811049,ROBB
90619526,GTA
112116750,THEFT
140904666,THEFT
90314593,AGG
140213920,THEFT
121417934,ROBB
131505281,GTA
90204529,BURG
91423987,GTA
111312141,ROBB
132107389,GTA
140708369,BURG
121708081,ROBB
121211768,THEFT
120306403,ROBB
91124520,BTFV
140808942,ROBB
121715098,GTA
130919814,BURG
90908004,GTA
91122790,GTA
130700742,THEFT
101125068,BURG
111222269,ROBB
121611701,BURG
90309123,GTA
91816352,BTFV
110409935,GTA
101609767,GTA
131919415,ROBB
140800560,BTFV
140705545,GTA
101922309,BTFV
121809220,ROBB
90520262,THEFT
90117531,ROBB
91922294,THEFT
112023635,THEFT
110510995,GTA
101317422,ROBB
111423850,GTA
110711436,THEFT
101911861,GTA
130116760,ROBB
122117457,THEFT
91910581,BTFV
100818685,GTA
131117767,AGG
140706994,THEFT
101508327,BURG
101205143,BTFV
100220804,BURG
141805555,GTA
121717212,THEFT
100326034,ROBB
110717030,BURG
141706569,GTA
142110081,GTA
90319932,AGG
91517434,THEFT
91706726,GTA
90322021,GTA
140908764,ROBB
91231816,BURG
131315508,GTA
91717951,BURG
110624828,THEFT
91404130,GTA
90206103,AGG
90613866,BURG
131805795,BTFV
101006519,THEFT
141200709,BURG
130510345,BURG
141907713,THEFT
111413761,BTFV
141213225,GTA
132009430,ROBB
140313487,BURG
110912753,THEFT
121200585,GTA
91917470,ROBB
110218701,GTA
131004553,BTFV
91210598,BTFV
90808610,THEFT
91622306,GTA
90614650,BTFV
100417610,GTA
120615373,ROBB
100216970,BTFV
131710093,THEFT
91008152,GTA
91023316,BURG
130908300,BURG
110319439,GTA
130124813,GTA
100519611,AGG
91305137,BURG
91613626,BTFV
131423061,BURG
132117066,ROBB
90417038,THEFT
111709074,ROBB
131513404,THEFT
110607403,BURG
130221565,BTFV
90323986,GTA
131920544,BTFV
101206680,BURG
101425852,BTFV
90414473,BURG
141700670,BURG
121521507,GTA
91126167,BTFV
111310385,GTA
111904675,GTA
121514231,GTA
100220578,GTA
90811490,BURG
111431838,BURG
131218527,BTFV
122019211,ROBB
90309565,THEFT
100323858,BURG
141605576,GTA
100411391,THEFT
130107351,BURG
90619021,THEFT
90805191,BURG
90307683,GTA
100710276,BTFV
121914055,BTFV
100106338,THEFT
111224091,ROBB
130900963,BURG
132107326,BURG
131429208,THEFT
131504977,ROBB
102015395,BURG
90327544,BTFV
100214262,BURG
120219669,GTA
111618028,GTA
110519130,BURG
110324763,BURG
101519896,GTA
91600800,BTFV
130904297,GTA
101819401,GTA
111705883,ROBB
141205057,GTA
141712304,ROBB
101120845,BURG
90901105,BURG
90117228,GTA
101819195,ROBB
121908878,THEFT
131805966,THEFT
141704425,THEFT
91223713,GTA
91512442,GTA
111505392,BTFV
91425944,BURG
100805386,BURG
100817709,GTA
91808141,BTFV
121318730,ROBB
100304822,THEFT
100309954,GTA
140610226,BTFV
122016588,BTFV
100515133,BTFV
121219045,BTFV
131217866,GTA
131517382,THEFT
132018493,GTA
121601328,ROBB
121508896,ROBB
100801021,THEFT
100410980,BTFV
110101092,BURG
110622811,GTA
131428725,BURG
141214874,THEFT
101214015,BTFV
120806141,BURG
102121379,THEFT
101508958,BTFV
101821660,BURG
121700611,BTFV
130316392,GTA
140306655,THEFT
130206262,THEFT
100904035,GTA
121421359,BURG
130511087,BURG
120919700,ROBB
132108394,BURG
101017089,GTA
100214162,GTA
101300853,BTFV
91715544,BURG
142112766,GTA
120700805,ROBB
140807240,GTA
100715515,BURG
120211753,GTA
131115210,BURG
90600003,GTA
90913712,BURG
140610625,BURG
91010417,BURG
101007933,ROBB
131208488,ROBB
141215741,BURG
101222892,BURG
142008702,BURG
121521226,ROBB
121225980,BURG
131507175,GTA
112015735,GTA
101515997,BURG
100306770,BURG
90915009,BURG
111113560,BURG
121019640,BURG
120221689,BURG
110819935,THEFT
90915613,BURG
121822125,BTFV
111711493,BURG
121223113,BTFV
121922708,BURG
131813021,BURG
130711305,BURG
91322083,THEFT
141704915,BTFV
140308747,BURG
100627510,BURG
100412324,BTFV
130207897,ROBB
120812154,BURG
92023927,GTA
112106339,THEFT
131920082,BURG
90115065,ROBB
120629347,ROBB
120209274,BTFV
120217009,GTA
120211157,ROBB
102014257,BURG
132019504,ROBB
121704656,BURG
101508520,GTA
90519635,BTFV
91521116,ROBB
130121556,GTA
112121178,GTA
90400573,BURG
131319163,BURG
120818249,GTA
121911361,BURG
111612202,GTA
140306279,THEFT
131915741,GTA
100909347,ROBB
90708083,BURG
101723102,THEFT
