DR,CRIMETYPE
140912369,THEFT
101521279,ROBB
140212136,ROBB
110819156,BURG
131505435,BURG
122106963,THEFT
142107982,ROBB
92020966,BURG
101216159,BURG
141313146,GTA
141911427,THEFT
101317871,THEFT
101501314,BTFV
121916981,ROBB
100311051,GTA
91900924,GTA
141608069,BTFV
130908636,GTA
141608601,GTA
130223840,BTFV
91607780,BURG
132117999,GTA
131217657,ROBB
91620137,BURG
91922884,BURG
90801267,THEFT
142011513,7
140708039,BURG
131420066,ROBB
131227327,ROBB
111907381,BURG
111216566,BURG
91817157,GTA
130206706,ROBB
110106068,BURG
102005767,ROBB
131226714,GTA
91722355,ROBB
120612656,THEFT
91509634,BTFV
140508491,ROBB
101122983,BURG
131614823,GTA
90328997,ROBB
101230240,BTFV
102106791,GTA
140212088,AGG
121712675,BTFV
131516667,GTA
120418471,THEFT
100315427,ROBB
120709680,ROBB
111618218,BURG
121422766,GTA
141208101,ROBB
140112447,GTA
101319681,GTA
90614200,GTA
141308817,BURG
91818674,BTFV
91115856,ROBB
92107856,BTFV
140212903,AGG
110313191,ROBB
122116507,BTFV
131612995,GTA
141806046,THEFT
102011782,GTA
130808775,BURG
101211645,BURG
91608905,BURG
131711378,THEFT
101012283,ROBB
130414741,GTA
100910968,BURG
100305774,ROBB
130910295,BURG
100410079,BURG
130308978,THEFT
90812278,ROBB
111017964,THEFT
91511449,ROBB
112105601,THEFT
111117198,GTA
122021405,GTA
121911379,ROBB
111900845,GTA
131805016,ROBB
130308584,GTA
110119680,GTA
111412911,GTA
92115724,BTFV
140605953,ROBB
130511398,BURG
120912455,BURG
100217383,BTFV
90711004,GTA
121216399,BURG
101923699,BURG
91725123,GTA
130507856,THEFT
90207641,BTFV
131907653,GTA
91412942,ROBB
130910981,BURG
101010983,ROBB
131707602,BURG
131215928,GTA
90216995,GTA
90713579,BURG
90813667,BURG
110514794,ROBB
131925406,BURG
101814190,BTFV
140313495,GTA
102105252,THEFT
111706513,GTA
130614846,BTFV
121713649,ROBB
131427822,GTA
121618278,ROBB
121000537,ROBB
91124759,GTA
141314127,GTA
110510010,GTA
101704641,ROBB
110215914,ROBB
102025212,THEFT
131510380,ROBB
120311904,THEFT
100718332,BURG
120908676,ROBB
111813679,BURG
120817433,GTA
110715969,BURG
131216765,BURG
121429447,ROBB
130518939,ROBB
112110383,BURG
110604468,ROBB
122114656,BURG
141405007,7
101326158,BTFV
122104656,7
102026479,BURG
111221356,BTFV
141607293,GTA
90327547,BTFV
101213159,BURG
110313491,ROBB
121504888,ROBB
91322271,GTA
91608199,ROBB
131406607,BURG
91233209,GTA
100213759,BTFV
101428507,GTA
91225727,BTFV
131404700,GTA
90621612,THEFT
111719752,GTA
111806048,THEFT
91310260,BTFV
122105530,BURG
121510273,THEFT
121220124,BTFV
91116931,AGG
101423449,BURG
91213676,BURG
141213055,ROBB
130814204,GTA
100311622,THEFT
131922914,BURG
111222019,GTA
120607904,BTFV
100615139,BTFV
121917003,GTA
111705910,GTA
130609048,BURG
140107234,BTFV
90918133,GTA
112117402,GTA
140100963,BURG
101900527,BTFV
101913761,THEFT
91622899,ROBB
111410555,BTFV
90413708,THEFT
91410957,BURG
100408954,BTFV
101925453,GTA
101517825,7
131810466,GTA
91406256,ROBB
120621755,BURG
100617469,AGG
111423525,BURG
132015948,BURG
101814572,BURG
120816234,GTA
101609904,ROBB
100100708,GTA
121408155,THEFT
130206288,GTA
130315726,GTA
101316137,ROBB
131206560,THEFT
100100891,ROBB
91224091,THEFT
122008646,BURG
141907661,BURG
111907387,BURG
120517449,THEFT
120217237,GTA
100318227,BTFV
131720543,BTFV
91507791,GTA
130811966,BURG
91608166,GTA
120716900,GTA
110106587,GTA
120307232,ROBB
91316438,ROBB
101317778,THEFT
110816455,THEFT
121818356,BURG
111801030,GTA
91800842,BTFV
101621190,ROBB
101216160,BURG
91108766,BTFV
100714108,GTA
140405825,BURG
131812631,BTFV
141905239,GTA
140913045,BURG
101504909,BTFV
140611462,BTFV
100314374,BURG
90620960,BURG
130309407,BTFV
110213008,BTFV
120707643,THEFT
111904332,GTA
91907999,GTA
120623855,GTA
131005669,GTA
130513461,BURG
140906243,BTFV
121110872,GTA
91814493,ROBB
141415959,BTFV
90705503,BURG
120111421,BTFV
102107325,ROBB
111921556,BTFV
140206564,BTFV
121800563,BURG
131112758,AGG
91521437,ROBB
121509634,ROBB
131713908,BTFV
130125430,THEFT
91909475,ROBB
100104205,BTFV
111513737,ROBB
121713946,BURG
100814059,7
141407711,THEFT
121221161,GTA
101505174,ROBB
120114491,BURG
130805010,BTFV
91724296,BTFV
100505486,THEFT
131406889,ROBB
131104375,BURG
111221920,ROBB
141711135,BURG
121309361,THEFT
131300859,BURG
101924212,BURG
121816158,GTA
132104358,GTA
130107474,BTFV
121119233,AGG
110327380,THEFT
122107549,ROBB
111717202,GTA
121212328,GTA
120123661,BURG
111721281,ROBB
130912860,BURG
131808721,ROBB
91510431,THEFT
120710416,THEFT
111222182,BURG
110404663,BURG
111006710,GTA
131214604,GTA
131904310,BURG
102005274,GTA
141207775,BURG
131223817,BURG
141509279,BURG
100321070,GTA
91821128,GTA
131000798,ROBB
101716130,GTA
120108941,AGG
111920937,GTA
131508909,GTA
131611136,BTFV
91325661,BTFV
112008119,THEFT
91221582,BTFV
110607220,BTFV
102020949,7
100219191,ROBB
130700899,THEFT
101718211,ROBB
110101089,GTA
140213398,BTFV
91410972,THEFT
131609638,ROBB
130621354,BURG
130415222,GTA
91523547,GTA
120915557,BTFV
102022974,GTA
111308433,GTA
101006464,GTA
122005824,GTA
91212936,BURG
100319502,ROBB
131210142,ROBB
121217004,BURG
141509319,ROBB
101014755,BURG
130713278,BURG
101924190,ROBB
111921090,GTA
110221154,GTA
90904288,BTFV
91523035,BURG
121011077,GTA
111221147,AGG
100923521,GTA
141510600,BURG
132120142,GTA
120507124,ROBB
130320239,AGG
101909097,GTA
111616584,ROBB
141804952,GTA
131210983,GTA
100321067,BTFV
100811142,BURG
110716739,BURG
111612423,BTFV
91504228,ROBB
121016995,BURG
100507762,ROBB
90612109,THEFT
131510329,BURG
101809313,THEFT
111206942,THEFT
120311004,THEFT
111115962,BURG
111522194,ROBB
130518612,GTA
111214276,GTA
130623193,GTA
110309697,7
101823683,AGG
110301373,BURG
101609724,ROBB
101315483,GTA
141508484,BTFV
101309905,BURG
110115209,ROBB
90418291,GTA
91901515,7
111223584,AGG
131322111,AGG
110626675,GTA
111714413,ROBB
120207541,GTA
91813214,AGG
102009139,ROBB
110323796,GTA
102017240,BTFV
91305037,BTFV
111221836,BURG
91232041,THEFT
91807915,AGG
100222216,GTA
120922078,ROBB
111810929,AGG
131418249,THEFT
132106561,ROBB
141206469,ROBB
122117162,GTA
131514957,BURG
110913383,GTA
100804165,ROBB
111406031,AGG
131212832,ROBB
111808093,GTA
132014938,BURG
121416330,BTFV
121923506,BURG
140406362,GTA
121429589,GTA
120212201,GTA
140905966,ROBB
120916615,BTFV
140407388,GTA
90718229,THEFT
131924148,ROBB
91805066,BTFV
131210905,GTA
120808983,GTA
130809057,GTA
131216658,THEFT
90514376,GTA
91412859,GTA
140404385,BTFV
91009673,BTFV
90326914,AGG
110907527,BURG
90511822,GTA
90806140,BURG
91612964,GTA
101723050,BTFV
130317838,GTA
102024548,ROBB
140309793,GTA
111605850,THEFT
142108022,THEFT
101308994,GTA
130518938,GTA
90612553,BURG
130300860,GTA
140107208,BTFV
121213489,ROBB
100419382,BTFV
101428097,BURG
121713278,BURG
111906830,GTA
90313562,GTA
91921101,GTA
90329941,ROBB
111812443,BURG
121613862,GTA
130605233,ROBB
121006379,ROBB
111507319,GTA
111316884,BURG
132011713,GTA
90805899,BURG
121900795,BTFV
100905481,ROBB
130320486,THEFT
112010179,THEFT
100315392,THEFT
130918550,THEFT
121801479,AGG
91122562,ROBB
111310336,ROBB
131416083,ROBB
90818323,BURG
111000998,THEFT
131818000,BTFV
112008372,BURG
111505320,BURG
141509672,BURG
111409088,BURG
101010540,BTFV
121228565,GTA
121820744,BURG
111511563,ROBB
91720715,ROBB
120408519,ROBB
110510306,7
131713171,THEFT
121718510,ROBB
111014883,GTA
100623331,THEFT
131117808,ROBB
110316348,BURG
110310907,BURG
131918080,ROBB
131515851,BURG
101412687,BURG
110619988,ROBB
121922153,ROBB
110918243,BTFV
120207281,THEFT
110211907,AGG
120813427,BURG
111213003,GTA
122013195,AGG
110206470,ROBB
130308109,BURG
90717343,BURG
91618048,GTA
140605365,7
90114726,THEFT
131118461,THEFT
100808723,GTA
131906504,AGG
131719726,THEFT
91222231,THEFT
131511094,BURG
90108111,GTA
91818312,ROBB
131005218,GTA
100304667,GTA
110308604,ROBB
111225527,GTA
100808442,GTA
100718000,GTA
90610789,BTFV
131614394,GTA
130514313,GTA
130814023,ROBB
120507266,BURG
121319563,BURG
90505796,ROBB
102115189,GTA
101520157,GTA
90611291,GTA
130515959,GTA
130505370,BURG
90326808,ROBB
91513935,GTA
120218502,BURG
100719694,BURG
120910063,ROBB
120115454,GTA
111223883,BTFV
131307144,GTA
100306445,THEFT
131707991,BTFV
140310527,ROBB
140807249,THEFT
110917163,BURG
91216798,GTA
141313590,GTA
91224080,AGG
101414150,BURG
101316217,ROBB
111010296,BURG
120908973,BURG
111801432,BTFV
141206448,GTA
120901032,BURG
101812069,BURG
111209046,BURG
131804251,GTA
101711379,GTA
130501038,THEFT
101804616,BURG
120812924,ROBB
140505092,BURG
101823875,ROBB
130213310,ROBB
110811821,ROBB
141807086,GTA
111612980,GTA
100507668,BURG
110312485,BTFV
100619977,GTA
131522737,BURG
90417013,ROBB
121600884,BTFV
141304903,GTA
141305806,THEFT
141405737,GTA
121310663,BURG
120312151,BTFV
91104600,BURG
141206980,BTFV
101501054,GTA
110326601,AGG
100811718,BURG
101812850,THEFT
91517318,BURG
90112039,BURG
141211289,GTA
120505766,BURG
100218007,GTA
131227115,GTA
111425557,BTFV
102119641,GTA
90630766,GTA
91516003,BURG
120625012,BURG
91004566,GTA
121014251,BURG
110521591,GTA
91230900,BURG
141408474,BURG
131815596,AGG
130126649,ROBB
131217555,BTFV
122110104,BURG
130222548,GTA
90700725,GTA
140804081,ROBB
131425404,AGG
130518761,GTA
112104202,THEFT
140500841,AGG
100716358,BTFV
141804732,BTFV
120621089,BTFV
101422507,ROBB
110109381,ROBB
121019435,BURG
130404725,ROBB
121000705,GTA
100108682,BURG
91705099,BTFV
131710382,BURG
141417355,ROBB
110807706,GTA
132106566,BURG
101204697,GTA
91306159,AGG
112007651,GTA
91607783,ROBB
101615897,GTA
131613137,BTFV
100708088,THEFT
90920374,BURG
111421419,GTA
121913949,BTFV
140307260,BURG
130813096,ROBB
91706662,GTA
100328232,ROBB
91114706,ROBB
90805911,BURG
121604257,GTA
110212928,GTA
131016417,BURG
110626953,BTFV
120319065,ROBB
100218710,BTFV
91508029,BURG
130507755,ROBB
90107145,BTFV
101306356,ROBB
121804719,THEFT
130804766,BURG
110906946,THEFT
121504124,GTA
92123293,AGG
110904981,GTA
140906704,GTA
100326644,ROBB
122109221,THEFT
91411678,GTA
120209342,GTA
120313536,THEFT
121712947,ROBB
111810370,THEFT
110215843,BTFV
140510742,GTA
101114703,BURG
141300508,ROBB
111208372,BURG
91233029,BTFV
90502299,GTA
100907437,THEFT
130404717,ROBB
91228955,GTA
140305868,BTFV
101401099,BURG
110918565,GTA
130817148,GTA
90821266,GTA
110813827,BURG
141110389,BURG
101423201,GTA
90117869,GTA
92116474,GTA
91006495,ROBB
120217914,GTA
101723008,BURG
131507817,BURG
131320392,BURG
121009931,GTA
130710781,BURG
90708701,ROBB
91818780,BTFV
90111924,ROBB
90327703,GTA
110304434,ROBB
112104168,ROBB
130713576,GTA
100111697,GTA
121101222,GTA
131921802,GTA
130511660,BURG
101405891,BTFV
110512090,ROBB
142112258,GTA
142004052,GTA
111316315,BTFV
132012749,GTA
141212559,ROBB
91523761,GTA
91908803,GTA
91231891,BTFV
100615623,BURG
101115150,THEFT
140809959,THEFT
110316893,ROBB
120208414,ROBB
100310579,THEFT
110701012,BURG
100413975,BTFV
110713672,BTFV
101021272,GTA
140606907,GTA
101019820,THEFT
101230747,BTFV
90523988,GTA
120317797,GTA
120304139,GTA
122109313,GTA
90607284,BURG
120513732,GTA
130308177,ROBB
120716313,BURG
111816804,BURG
142104220,ROBB
91618772,BURG
140409104,BTFV
101320670,THEFT
140511494,ROBB
91221712,BURG
111609025,BURG
121308504,THEFT
140311410,ROBB
120616987,GTA
111710134,GTA
120900575,BURG
111613762,BTFV
90913353,AGG
110314745,GTA
91011419,GTA
121522754,BURG
141206634,BTFV
111818839,BURG
91228579,ROBB
92122177,BURG
120814235,ROBB
120120671,GTA
111722343,BURG
141009318,GTA
90305199,BURG
130217477,GTA
121221079,ROBB
101722222,BTFV
90412955,GTA
90925990,BTFV
111013724,THEFT
100910681,BURG
100413191,THEFT
130122510,GTA
132114153,THEFT
91308434,GTA
91814542,GTA
132009880,THEFT
130211989,BURG
111601130,BURG
91817138,ROBB
91715322,GTA
120704189,GTA
121713534,BTFV
91505343,BURG
100904425,THEFT
141414758,GTA
120800608,THEFT
131913023,BTFV
110417889,7
130326372,ROBB
130221080,ROBB
121211070,BURG
111309874,THEFT
101223682,ROBB
111308306,THEFT
90310012,BURG
111611554,GTA
141510202,BURG
102104847,BURG
111115454,BURG
92011550,BURG
130117834,THEFT
121914096,AGG
100513017,BURG
102107919,THEFT
141413727,BURG
101817884,GTA
100919672,ROBB
141105193,BTFV
101816771,BTFV
120217690,BURG
110916266,BURG
121413843,BURG
101120797,BURG
111006888,BTFV
121501441,BTFV
91016698,GTA
122118004,GTA
120223490,BTFV
121115921,BTFV
121607069,BURG
130508020,BTFV
100718703,BURG
141008096,GTA
92010910,THEFT
90814170,THEFT
101216525,AGG
100801601,GTA
120604991,BTFV
90104528,GTA
101600700,ROBB
140406896,ROBB
90712356,THEFT
140800958,GTA
140408544,GTA
90410654,BURG
110313089,THEFT
91817512,GTA
131509812,ROBB
91510590,AGG
140313092,BTFV
90413549,THEFT
101721747,GTA
101917331,ROBB
111804374,GTA
121609089,ROBB
90513658,BURG
142113072,BURG
131716138,BURG
121513990,GTA
112015377,GTA
121820817,BURG
90207782,GTA
101325236,GTA
131424371,GTA
100521720,BURG
101004113,BURG
121111263,GTA
91825646,BURG
130113994,AGG
91326721,BTFV
140811269,BURG
91714998,GTA
141009326,GTA
131810064,GTA
141004610,BURG
141216393,BTFV
120408642,GTA
91822567,ROBB
111520128,ROBB
92014590,GTA
110900616,BURG
121804571,GTA
142009621,ROBB
130707180,ROBB
120614107,BTFV
120604156,GTA
101228069,GTA
91425312,GTA
90121408,BURG
111004551,BURG
101920386,GTA
110521234,THEFT
110614354,BURG
91814651,ROBB
111410891,BURG
101220686,ROBB
100615095,ROBB
120817765,GTA
111305692,ROBB
122005588,ROBB
102109059,BURG
121423411,GTA
112020451,GTA
110907634,ROBB
131716116,BURG
111614838,GTA
102008831,BURG
120408382,THEFT
120709007,ROBB
90815949,ROBB
130716028,BURG
141205559,ROBB
131422452,BURG
102111009,GTA
110815934,GTA
131609443,BURG
92021939,BURG
110300783,BTFV
120207109,ROBB
130121676,THEFT
130417758,GTA
101719683,BTFV
131011219,BURG
100317276,ROBB
130505884,GTA
102000535,AGG
120904821,GTA
90900682,GTA
131115798,THEFT
130815583,GTA
90206011,GTA
111823237,THEFT
91410844,GTA
130411012,ROBB
121921244,GTA
120210792,ROBB
121716794,AGG
131318983,GTA
111816860,GTA
91219913,BTFV
92016616,BURG
131704264,GTA
101218074,GTA
121513223,BURG
91901378,BURG
101000533,GTA
100913580,GTA
121821027,GTA
101617527,ROBB
131820604,BURG
111904130,GTA
101801221,BTFV
121907792,THEFT
90416882,THEFT
90412994,BURG
111413550,BTFV
140309036,BURG
91821510,AGG
100904288,GTA
131304612,BTFV
102116988,ROBB
110327537,BTFV
130207838,GTA
111215175,THEFT
120806799,THEFT
131800722,GTA
101104541,ROBB
92010906,BURG
90514547,BTFV
120912964,GTA
90614838,BURG
121414842,ROBB
120314291,ROBB
132108715,BURG
121813184,7
120316871,BTFV
110920133,ROBB
91425770,7
101717298,ROBB
131210497,ROBB
110618876,THEFT
91901371,BTFV
141310513,ROBB
111425325,ROBB
111229210,THEFT
92008966,BURG
130705147,BURG
101520485,BTFV
101714661,ROBB
101228449,BURG
100513129,ROBB
131610949,BURG
110411881,BTFV
100605220,BURG
141905824,THEFT
101011798,GTA
131013269,BURG
130901274,GTA
122112611,GTA
101221345,AGG
120327055,ROBB
90705798,BURG
102020079,ROBB
141609197,BTFV
131208755,GTA
140506571,ROBB
91234202,BURG
121204595,ROBB
90814724,GTA
131007402,GTA
120308010,BURG
100912799,THEFT
110911305,ROBB
140206775,GTA
121901668,BURG
122016388,THEFT
121012124,BURG
131205326,GTA
120211800,GTA
101006173,ROBB
141507694,ROBB
140315274,ROBB
91808373,BURG
130907863,ROBB
121118533,GTA
141205984,7
100520183,AGG
91315638,BTFV
91714248,GTA
120212108,THEFT
101922498,7
120324457,ROBB
120911062,GTA
110204242,BURG
90330026,BURG
90115821,THEFT
91720533,ROBB
111705873,BURG
100417905,GTA
91621869,THEFT
91310272,BTFV
120712522,ROBB
100719584,BURG
101518789,THEFT
131921076,GTA
110718273,GTA
111722211,ROBB
130120197,BURG
111407340,THEFT
111219282,AGG
120306669,ROBB
120305804,BURG
131019256,BTFV
111305161,THEFT
140405811,BURG
111308670,BTFV
91507252,GTA
110109082,THEFT
92122840,ROBB
101218268,BTFV
131225019,ROBB
91005142,THEFT
102021711,GTA
111218564,GTA
120109042,THEFT
91215446,GTA
91822625,GTA
130200651,ROBB
130719192,BTFV
111510391,BTFV
121408399,BURG
141304313,ROBB
90407713,BURG
100217469,BTFV
92114244,GTA
120101214,ROBB
131715713,GTA
100216271,ROBB
131117569,ROBB
141209725,GTA
132116880,BURG
92121708,GTA
101014065,GTA
101924231,BTFV
91509583,ROBB
120716395,BURG
131817962,BURG
101226821,THEFT
111424565,GTA
141706957,THEFT
111522373,BTFV
141411386,ROBB
121801214,BURG
91206589,BURG
101704191,THEFT
122104998,ROBB
121911848,GTA
111905380,BURG
102016873,GTA
92005124,BURG
101710769,GTA
101701458,GTA
91611557,BURG
130316375,THEFT
121807610,BTFV
141212250,ROBB
110220463,7
101816905,BURG
91234257,BURG
100908746,GTA
90704502,ROBB
111300793,ROBB
120321908,BURG
90319599,ROBB
101505398,BTFV
120113216,ROBB
141506267,BURG
121523669,ROBB
121300520,BTFV
101223580,GTA
100801618,ROBB
131809256,BTFV
110518724,GTA
141710376,GTA
121108191,BTFV
131410548,GTA
101229352,BTFV
131218224,BURG
131215554,ROBB
91116861,AGG
101708547,BTFV
130606151,THEFT
110805288,GTA
140711726,GTA
122017845,THEFT
101404931,THEFT
131417159,BURG
102108173,GTA
111211623,BURG
91208661,GTA
131114581,ROBB
111121470,GTA
101218164,BURG
130216454,ROBB
110912506,BTFV
132111223,GTA
91306413,BTFV
110416096,GTA
142110731,BURG
140612110,ROBB
101306453,GTA
100920234,GTA
121105844,GTA
91306639,GTA
101804881,ROBB
91017601,GTA
130412502,BTFV
121505377,7
101500584,BURG
101907887,BURG
110921960,BTFV
110207236,AGG
91725233,BTFV
111515203,GTA
111804831,ROBB
101817686,ROBB
91616011,GTA
131923095,THEFT
131716439,BURG
111007819,GTA
120517206,GTA
101411427,ROBB
120904163,GTA
131419483,THEFT
110521267,GTA
90419049,GTA
100110927,GTA
91913955,ROBB
101217116,GTA
120616323,BTFV
110307812,THEFT
120709195,ROBB
120310210,ROBB
120508487,ROBB
121715175,BURG
131720304,ROBB
110208459,GTA
112023625,ROBB
110707752,THEFT
90905846,BURG
100818792,BTFV
101117935,7
101006474,ROBB
121420208,BURG
140504569,AGG
91817960,BURG
101812528,BURG
110922486,THEFT
121804745,ROBB
101100550,THEFT
121206514,GTA
111601517,GTA
91316890,BTFV
120707560,THEFT
101815767,THEFT
121805535,BURG
120113293,BTFV
100416148,GTA
140707007,BTFV
90420129,THEFT
130921628,BURG
91204581,GTA
121309474,BURG
111617567,THEFT
120908532,THEFT
131612502,GTA
100815514,GTA
111511014,BURG
111314104,GTA
101811959,GTA
110106787,GTA
91613930,ROBB
101824724,BTFV
111312806,ROBB
111908673,THEFT
111521793,GTA
90108861,THEFT
141707335,BURG
131116030,GTA
100400800,BURG
141609216,BTFV
121426381,GTA
101416748,THEFT
130612296,AGG
111606409,ROBB
130416312,BURG
91232111,ROBB
111222663,BTFV
141905551,ROBB
91607810,THEFT
120714525,THEFT
120916849,BURG
100325283,BURG
101315964,AGG
120711399,GTA
131308059,THEFT
120324860,7
110511613,GTA
100916162,GTA
101718191,7
121020488,THEFT
120318757,ROBB
130500615,AGG
121811703,BTFV
100518012,7
130412817,0
91020801,THEFT
101705108,BURG
111511356,AGG
121012806,GTA
110909136,THEFT
130309936,ROBB
122007104,BTFV
131604750,GTA
110616582,ROBB
90618420,BURG
131222451,THEFT
121904296,GTA
92005165,7
100909794,ROBB
110112302,ROBB
110507723,GTA
101923021,THEFT
110209798,ROBB
141414865,GTA
120306737,ROBB
101501945,AGG
120307707,GTA
91113401,BTFV
140905933,GTA
102017512,GTA
120520197,GTA
120711700,BTFV
130620908,THEFT
140306744,GTA
130817630,GTA
141211964,THEFT
141309992,THEFT
131608817,THEFT
121321155,THEFT
111712908,GTA
120207784,BURG
140614723,GTA
90522678,GTA
121615608,GTA
110811049,GTA
90619526,GTA
112116750,ROBB
140904666,THEFT
90314593,BURG
140213920,ROBB
121417934,THEFT
131505281,BURG
90204529,AGG
91423987,GTA
111312141,GTA
132107389,ROBB
140708369,GTA
121708081,BURG
121211768,ROBB
120306403,ROBB
91124520,BTFV
140808942,ROBB
121715098,GTA
130919814,BURG
90908004,BURG
91122790,GTA
130700742,ROBB
101125068,BURG
111222269,ROBB
121611701,BURG
90309123,GTA
91816352,BURG
110409935,GTA
101609767,ROBB
131919415,ROBB
140800560,BTFV
140705545,ROBB
101922309,BTFV
121809220,GTA
90520262,7
90117531,THEFT
91922294,THEFT
112023635,ROBB
110510995,GTA
101317422,THEFT
111423850,GTA
110711436,THEFT
101911861,BURG
130116760,ROBB
122117457,THEFT
91910581,BURG
100818685,BURG
131117767,BURG
140706994,THEFT
101508327,GTA
101205143,AGG
100220804,GTA
141805555,ROBB
121717212,THEFT
100326034,GTA
110717030,BURG
141706569,ROBB
142110081,ROBB
90319932,AGG
91517434,ROBB
91706726,GTA
90322021,BURG
140908764,ROBB
91231816,BTFV
131315508,GTA
91717951,ROBB
110624828,ROBB
91404130,GTA
90206103,BTFV
90613866,BTFV
131805795,BTFV
101006519,THEFT
141200709,GTA
130510345,BURG
141907713,GTA
111413761,BTFV
141213225,ROBB
132009430,GTA
140313487,GTA
110912753,THEFT
121200585,GTA
91917470,BURG
110218701,BURG
131004553,BTFV
91210598,AGG
90808610,THEFT
91622306,GTA
90614650,BTFV
100417610,GTA
120615373,THEFT
100216970,BTFV
131710093,7
91008152,GTA
91023316,GTA
130908300,BURG
110319439,ROBB
130124813,BURG
100519611,BTFV
91305137,BURG
91613626,GTA
131423061,BTFV
132117066,BURG
90417038,7
111709074,GTA
131513404,THEFT
110607403,BURG
130221565,BURG
90323986,GTA
131920544,BURG
101206680,BURG
101425852,GTA
90414473,BURG
141700670,GTA
121521507,GTA
91126167,BTFV
111310385,BURG
111904675,ROBB
121514231,GTA
100220578,GTA
90811490,BURG
111431838,BURG
131218527,BURG
122019211,ROBB
90309565,ROBB
100323858,BURG
141605576,ROBB
100411391,ROBB
130107351,BTFV
90619021,THEFT
90805191,GTA
90307683,BURG
100710276,AGG
121914055,BURG
100106338,7
111224091,THEFT
130900963,GTA
132107326,GTA
131429208,THEFT
131504977,GTA
102015395,GTA
90327544,AGG
100214262,BTFV
120219669,GTA
111618028,GTA
110519130,GTA
110324763,BTFV
101519896,GTA
91600800,AGG
130904297,GTA
101819401,ROBB
111705883,ROBB
141205057,GTA
141712304,GTA
101120845,BURG
90901105,GTA
90117228,GTA
101819195,THEFT
121908878,ROBB
131805966,7
141704425,7
91223713,GTA
91512442,GTA
111505392,GTA
91425944,BURG
100805386,BURG
100817709,GTA
91808141,BURG
121318730,ROBB
100304822,THEFT
100309954,GTA
140610226,GTA
122016588,AGG
100515133,BTFV
121219045,AGG
131217866,GTA
131517382,ROBB
132018493,BURG
121601328,ROBB
121508896,THEFT
100801021,7
100410980,GTA
110101092,BTFV
110622811,GTA
131428725,GTA
141214874,7
101214015,BURG
120806141,BURG
102121379,THEFT
101508958,BURG
101821660,GTA
121700611,AGG
130316392,ROBB
140306655,THEFT
130206262,ROBB
100904035,BURG
121421359,BURG
130511087,BTFV
120919700,GTA
132108394,BURG
101017089,GTA
100214162,ROBB
101300853,BURG
91715544,GTA
142112766,BURG
120700805,GTA
140807240,GTA
100715515,BTFV
120211753,GTA
131115210,BURG
90600003,BURG
90913712,BTFV
140610625,BTFV
91010417,BURG
101007933,ROBB
131208488,THEFT
141215741,GTA
101222892,BURG
142008702,ROBB
121521226,ROBB
121225980,GTA
131507175,GTA
112015735,BTFV
101515997,ROBB
100306770,GTA
90915009,GTA
111113560,BTFV
121019640,BURG
120221689,GTA
110819935,GTA
90915613,GTA
121822125,BTFV
111711493,BTFV
121223113,AGG
121922708,BURG
131813021,BURG
130711305,GTA
91322083,ROBB
141704915,BURG
140308747,GTA
100627510,BURG
100412324,BURG
130207897,ROBB
120812154,GTA
92023927,GTA
112106339,7
131920082,BURG
90115065,THEFT
120629347,GTA
120209274,AGG
120217009,GTA
120211157,ROBB
102014257,BTFV
132019504,ROBB
121704656,GTA
101508520,ROBB
90519635,BTFV
91521116,ROBB
130121556,GTA
112121178,GTA
90400573,BURG
131319163,BURG
120818249,BURG
121911361,BURG
111612202,GTA
140306279,THEFT
131915741,BURG
100909347,GTA
90708083,GTA
101723102,ROBB
120206596,BURG
140912610,THEFT
141513353,BURG
100313620,BURG
91704673,GTA
131019265,THEFT
131221670,GTA
131615867,ROBB
120208982,GTA
121921974,ROBB
130518795,ROBB
142104124,ROBB
141807250,BTFV
110621004,BURG
120626698,BURG
111307901,GTA
90312919,BTFV
131416682,ROBB
101229118,GTA
140109783,BTFV
121119892,BURG
101517665,GTA
101610443,GTA
131809491,BURG
141206993,THEFT
121017697,GTA
101523697,ROBB
132004599,BURG
141809327,GTA
111425679,BURG
111413109,THEFT
141312020,BURG
131709831,BURG
130617167,THEFT
91810774,BURG
91521941,GTA
102007241,BURG
110316794,GTA
90412730,THEFT
101207648,GTA
110215800,ROBB
120912414,GTA
110318889,BURG
91304446,ROBB
131608568,GTA
140106084,THEFT
101825069,ROBB
100717740,ROBB
140700687,THEFT
121816240,GTA
90805631,GTA
101900829,BTFV
110604313,GTA
91601079,THEFT
111104395,GTA
121919337,ROBB
110301136,BTFV
101904257,BURG
110106216,BURG
91220503,AGG
130213764,BTFV
102114186,GTA
130312552,7
111005249,BURG
91416093,BTFV
101311317,BURG
121109402,ROBB
131923138,ROBB
121822393,GTA
120412309,BURG
101007641,ROBB
110114027,ROBB
141312602,BURG
141609208,GTA
90630669,GTA
100503047,THEFT
130817832,ROBB
112110505,BURG
91118988,ROBB
130309064,THEFT
130707088,BURG
110629531,GTA
131601651,THEFT
90604282,THEFT
131408753,GTA
131808920,GTA
111323832,ROBB
141307080,BURG
140708755,AGG
100314064,THEFT
91808334,GTA
131915742,ROBB
100312066,THEFT
101419686,ROBB
140615057,ROBB
111817955,THEFT
111716403,7
130219473,THEFT
110513320,BTFV
91924359,GTA
131921577,GTA
111418855,GTA
132108536,THEFT
92100650,THEFT
101122013,BURG
121410966,GTA
130216720,BURG
102009720,THEFT
130312786,BTFV
130405373,THEFT
